comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,2,0.0,0.0
3,3,1.0,1.0
4,5,0.5333333333333333,0.6
5,4,0.5833333333333334,0.6
6,2,0.0,0.0
7,3,1.0,1.0
8,2,0.0,0.0
9,3,1.0,1.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,4,0.5833333333333333,0.6
14,2,0.0,0.0
15,4,0.0,0.0
16,6,0.0,0.0
17,3,1.0,1.0
18,2,0.0,0.0
19,6,0.611111111111111,0.7142857142857143
20,2,0.0,0.0
21,3,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
