N,X,Y,Slice
112,3507,2218,1
113,2816,2226,1
114,1805,2299,1
115,3216,2319,1
116,2354,2326,1
117,2399,2335,1
118,2847,2372,1
119,2735,2418,1
120,2263,2424,1
121,2151,2449,1
122,1935,2474,1
123,2482,2473,1
124,2770,2500,1
125,2230,2528,1
126,2458,2569,1
127,2743,2620,1
128,3182,2624,1
129,2444,2644,1
130,2901,2646,1
131,3415,2659,1
132,2639,2665,1
133,3402,2703,1
134,3088,2714,1
135,1779,2712,1
136,3223,2723,1
137,2518,2724,1
138,2865,2766,1
139,3225,2773,1
140,3161,2789,1
141,2072,2793,1
142,3070,2837,1
143,3013,2859,1
144,3084,2912,1
145,3086,2940,1
146,3000,2957,1
147,2630,2960,1
148,1869,3059,1
149,2508,3123,1
150,3298,3149,1
151,1872,3153,1
152,2832,3159,1
153,2530,3163,1
154,1752,3168,1
155,2844,3196,1
156,1780,3244,1
157,2013,3271,1
158,1776,3306,1
159,2923,3383,1
160,2314,3385,1
161,3250,3401,1
162,1847,3423,1
163,2719,3425,1
164,2736,3425,1
165,2347,3449,1
166,3250,3503,1
167,2715,3556,1
168,2880,3560,1
169,2964,3574,1
170,2746,3584,1
171,3157,3630,1
172,2605,3724,1
173,2783,3725,1
174,3588,3765,1
175,2885,3771,1
176,1917,3799,1
177,2939,3806,1
178,2045,3833,1
179,2490,3834,1
180,2360,3849,1
181,2688,3878,1
182,2561,3894,1
183,2339,3908,1
184,2949,3932,1
185,3338,3963,1
186,3445,3965,1
187,3378,3965,1
188,2349,3980,1
189,3462,3986,1
190,3409,3987,1
191,3323,4013,1
192,3374,4023,1
193,3409,4025,1
194,3419,4041,1
195,3349,4046,1
196,3382,4064,1
197,3113,4073,1
198,3232,4073,1
199,3253,4074,1
200,2362,4079,1
201,3279,4082,1
202,3366,4090,1
203,3187,4100,1
204,3287,4101,1
205,3241,4106,1
206,1982,4117,1
207,3211,4135,1
208,2773,4148,1
209,3164,4148,1
210,2427,4159,1
211,3195,4182,1
212,3103,4189,1
213,2505,4206,1
214,3192,4211,1
215,3219,4213,1
216,3256,4213,1
217,3111,4215,1
218,3197,4249,1
219,3058,4248,1
220,2787,4273,1
221,3164,4271,1
222,2624,4296,1
223,2641,4311,1
224,2973,4319,1
225,2583,4334,1
226,2091,4377,1
227,2794,4439,1
228,2976,4480,1
229,2219,4482,1
230,2565,4499,1
231,2862,4527,1
232,2467,4529,1
233,2485,4579,1
234,2523,4664,1
235,2493,4814,1
236,2388,4820,1
237,2524,4875,1
239,1811,417,3
240,1473,439,3
241,1534,542,3
242,1203,606,3
243,1122,686,3
244,1167,892,3
245,1407,941,3
246,850,962,3
247,1305,985,3
248,1020,1151,3
249,1325,1235,3
250,1695,1267,3
251,1258,1280,3
252,1005,1283,3
253,1134,1311,3
254,1696,1326,3
255,1132,1409,3
256,493,1423,3
257,943,1487,3
258,1108,1492,3
259,816,1517,3
260,897,1542,3
261,520,1592,3
262,1014,1598,3
263,728,1625,3
264,1127,1680,3
265,775,1704,3
266,606,1714,3
267,1014,1733,3
268,684,1816,3
269,780,1838,3
270,452,1857,3
271,258,1868,3
272,836,1878,3
273,264,1903,3
274,1570,1973,3
275,316,1974,3
276,1279,2004,3
277,426,2057,3
278,832,2140,3
279,303,2167,3
280,490,2180,3
281,1465,2259,3
282,369,2345,3
283,1041,2347,3
284,957,2355,3
285,371,2399,3
286,183,2420,3
287,1348,2432,3
288,604,2528,3
289,1129,2625,3
290,1303,2624,3
291,352,2637,3
292,878,2644,3
293,1233,2654,3
294,1217,2669,3
295,288,2693,3
296,1523,2719,3
297,1617,2726,3
298,689,2730,3
299,398,2746,3
300,614,2786,3
301,375,2794,3
302,1441,2804,3
303,1056,2845,3
304,255,2859,3
305,1342,2864,3
306,482,2907,3
307,1365,2927,3
308,229,2939,3
309,291,2992,3
310,937,2998,3
311,271,3010,3
312,459,3020,3
313,18,3040,3
314,1292,3042,3
315,388,3058,3
316,544,3075,3
317,173,3082,3
318,767,3115,3
319,1191,3132,3
320,103,3150,3
321,208,3192,3
322,463,3193,3
323,1718,3206,3
324,316,3273,3
325,485,3279,3
326,447,3313,3
327,31,3324,3
328,681,3428,3
329,975,3429,3
330,834,3434,3
331,329,3444,3
332,509,3448,3
333,445,3487,3
334,853,3508,3
335,1509,3516,3
336,1461,3526,3
337,1232,3533,3
338,823,3546,3
339,293,3601,3
340,299,3643,3
341,1008,3652,3
342,681,3669,3
343,1360,3680,3
344,788,3694,3
345,183,3696,3
346,724,3698,3
347,401,3730,3
348,315,3784,3
349,1846,3787,3
350,491,3819,3
351,1075,3818,3
352,502,3834,3
353,1773,3851,3
354,1386,3870,3
355,364,3919,3
356,738,3927,3
357,1732,3931,3
358,605,3937,3
359,1814,3941,3
360,1149,3939,3
361,475,3978,3
362,806,3983,3
363,428,3985,3
364,1535,3998,3
365,699,4000,3
366,1226,4003,3
367,823,4017,3
368,1533,4031,3
369,506,4092,3
370,499,4141,3
371,1929,4160,3
372,216,4171,3
373,1430,4187,3
374,456,4192,3
375,499,4244,3
376,745,4266,3
377,660,4289,3
378,1012,4370,3
379,1395,4371,3
380,1903,4387,3
381,1296,4393,3
382,1134,4395,3
383,991,4405,3
384,1623,4415,3
385,581,4415,3
386,2043,4440,3
387,555,4467,3
388,1429,4470,3
389,2035,4478,3
390,571,4525,3
391,806,4533,3
392,884,4552,3
393,582,4640,3
394,2150,4669,3
395,838,4684,3
396,469,4693,3
397,1259,4735,3
398,1906,4740,3
399,1885,4745,3
400,625,4749,3
401,1696,4746,3
402,2044,4759,3
403,777,4760,3
404,838,4768,3
405,1678,4795,3
406,1904,4800,3
407,1596,4837,3
408,1044,4850,3
409,2119,4872,3
410,1503,4875,3
411,2001,4878,3
412,2253,4888,3
413,1236,4892,3
414,1773,4913,3
415,2174,4943,3
416,1667,4981,3
417,973,4989,3
418,1286,5038,3
419,1884,5045,3
420,1910,5046,3
421,1412,5058,3
422,1447,5066,3
423,1185,5090,3
424,1787,5109,3
425,954,5161,3
426,1428,5179,3
427,2084,5179,3
428,1168,5241,3
429,1964,5263,3
430,1599,5273,3
431,1119,5287,3
432,1383,5298,3
433,1430,5295,3
434,1466,5424,3
