N,X,Y,Slice
368,3305,2090,3
369,2623,2094,3
370,3725,2103,3
371,3603,2124,3
372,2308,2126,3
373,3496,2177,3
374,2413,2221,3
375,2696,2245,3
376,3486,2261,3
377,3626,2281,3
378,2963,2283,3
379,3662,2306,3
380,2912,2312,3
381,2790,2328,3
382,3180,2333,3
383,2163,2350,3
384,3783,2357,3
385,3573,2410,3
386,3756,2423,3
387,2375,2458,3
388,3427,2463,3
389,2804,2491,3
390,3204,2496,3
391,2509,2508,3
392,3670,2548,3
393,3023,2547,3
394,3507,2573,3
395,3416,2653,3
396,2503,2675,3
397,3720,2692,3
398,3458,2711,3
399,3335,2730,3
400,2580,2740,3
401,2993,2765,3
402,3213,2771,3
403,2280,2836,3
404,2983,2850,3
405,2193,2862,3
406,3125,2907,3
407,2892,2910,3
408,3437,2938,3
409,2708,2946,3
410,3533,2952,3
411,2754,2960,3
412,3656,3017,3
413,3761,3025,3
414,3510,3024,3
415,3131,3043,3
416,2605,3072,3
417,2405,3117,3
418,3515,3126,3
419,3574,3134,3
420,2923,3140,3
421,2899,3151,3
422,2993,3193,3
423,2769,3201,3
424,2473,3207,3
425,2032,3210,3
426,2540,3222,3
427,2698,3323,3
428,2859,3364,3
429,3401,3387,3
430,2954,3397,3
431,2510,3420,3
432,2027,3430,3
433,3172,3438,3
434,3593,3439,3
435,2014,3452,3
436,2965,3462,3
437,2149,3466,3
438,2465,3505,3
439,3226,3523,3
440,2710,3525,3
441,3438,3543,3
442,1976,3587,3
443,2419,3588,3
444,2920,3614,3
445,2840,3611,3
446,2989,3623,3
447,2603,3626,3
448,1984,3634,3
449,3585,3653,3
450,1939,3654,3
451,2525,3673,3
452,2777,3676,3
453,2922,3695,3
454,2634,3710,3
455,3528,3712,3
456,3061,3736,3
457,2893,3744,3
458,3086,3747,3
459,2428,3757,3
460,2592,3755,3
461,3541,3783,3
462,2690,3797,3
463,2994,3795,3
464,2197,3805,3
465,1927,3825,3
466,2345,3831,3
467,3302,3829,3
468,2807,3835,3
469,3000,3865,3
470,2761,3879,3
471,1789,3943,3
472,3290,3974,3
473,2278,3980,3
474,2858,3978,3
475,1868,3987,3
476,2709,4004,3
477,3364,4015,3
478,3344,4064,3
479,3035,4067,3
480,2449,4094,3
481,3373,4093,3
482,1756,4104,3
483,2785,4118,3
484,2832,4132,3
485,1789,4143,3
486,2160,4148,3
487,2718,4168,3
488,2474,4174,3
489,2621,4201,3
490,3287,4203,3
491,1859,4213,3
492,1805,4237,3
493,2024,4244,3
494,2546,4250,3
495,3271,4257,3
496,2147,4258,3
497,2716,4262,3
498,2881,4273,3
499,2514,4275,3
500,2243,4304,3
501,3160,4305,3
502,1774,4312,3
503,1912,4317,3
504,2090,4321,3
505,3153,4321,3
506,1884,4334,3
507,1780,4403,3
508,2360,4424,3
509,1714,4441,3
510,2358,4453,3
511,2161,4465,3
512,2954,4492,3
513,1993,4493,3
514,2227,4491,3
515,2460,4577,3
516,2312,4588,3
517,2552,4601,3
518,2255,4608,3
519,2802,4665,3
520,2583,4738,3
521,2553,4753,3
522,2276,4766,3
523,2665,4818,3
524,2736,4835,3
525,2769,4926,3
526,2663,4977,3
