comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,6,0.27777777777777773,0.375
4,4,0.5833333333333333,0.6
5,4,0.8333333333333333,0.75
6,2,0.0,0.0
7,2,0.0,0.0
8,6,0.7333333333333333,0.5714285714285714
9,2,0.0,0.0
10,5,0.5333333333333333,0.6
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,4,0.5833333333333333,0.6
17,3,0.0,0.0
18,2,0.0,0.0
19,6,0.38888888888888884,0.4
20,2,0.0,0.0
21,8,0.4583333333333333,0.42857142857142855
22,2,0.0,0.0
23,4,1.0,1.0
24,2,0.0,0.0
25,3,0.0,0.0
26,2,0.0,0.0
27,3,1.0,1.0
28,4,0.5833333333333334,0.6
29,7,0.0,0.0
30,3,1.0,1.0
31,7,0.38095238095238093,0.5
32,4,0.0,0.0
33,2,0.0,0.0
34,5,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,5,0.5333333333333333,0.6
38,13,0.1282051282051282,0.1875
39,4,0.0,0.0
40,3,1.0,1.0
41,8,0.29166666666666663,0.4
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,3,1.0,1.0
50,5,0.5333333333333333,0.6
51,3,0.0,0.0
52,2,0.0,0.0
53,4,0.5833333333333334,0.6
54,4,0.5833333333333333,0.6
55,2,0.0,0.0
