comp,bumber of nodes,global clustering coefficient,transitivity
1,24,0.7186507936507937,0.6354679802955665
2,27,0.5555555555555556,0.625
3,23,0.391304347826087,0.42857142857142855
4,8,0.7083333333333334,0.6521739130434783
5,27,0.3654320987654321,0.5304878048780488
6,16,0.4354166666666667,0.5076923076923077
7,12,0.39999999999999997,0.4166666666666667
8,2,0.0,0.0
9,3,0.0,0.0
10,22,0.5727272727272728,0.5660377358490566
11,7,0.38095238095238093,0.5
12,2,0.0,0.0
13,19,0.562155388471178,0.5357142857142857
14,10,0.840952380952381,0.7815126050420168
15,2,0.0,0.0
16,2,0.0,0.0
17,3,1.0,1.0
18,7,0.9523809523809524,0.9473684210526315
19,2,0.0,0.0
20,3,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,3,0.0,0.0
24,3,1.0,1.0
25,3,1.0,1.0
