comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.8333333333333333,0.75
2,3,0.0,0.0
3,5,0.3333333333333333,0.42857142857142855
4,18,0.6203703703703703,0.5377358490566038
5,6,0.0,0.0
6,9,0.3333333333333333,0.5714285714285714
7,3,0.0,0.0
8,8,0.375,0.4
9,9,0.18518518518518517,0.35294117647058826
10,2,0.0,0.0
11,2,0.0,0.0
12,22,0.5303030303030303,0.4852941176470588
13,2,0.0,0.0
14,2,0.0,0.0
15,3,1.0,1.0
16,8,0.20833333333333331,0.3
17,5,0.5333333333333333,0.6
18,7,0.5952380952380951,0.6206896551724138
19,2,0.0,0.0
20,2,0.0,0.0
21,4,0.5833333333333334,0.6
22,3,1.0,1.0
23,11,0.40303030303030307,0.5789473684210527
24,4,0.8333333333333333,0.75
25,10,0.25,0.35294117647058826
26,4,0.8333333333333333,0.75
27,7,0.5,0.625
28,5,0.5333333333333333,0.6
29,22,0.5212121212121212,0.5357142857142857
30,3,0.0,0.0
31,3,0.0,0.0
32,4,0.0,0.0
33,15,0.6044444444444445,0.63
34,2,0.0,0.0
35,6,0.7666666666666666,0.8823529411764706
36,2,0.0,0.0
