comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.9,0.875
2,2,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,3,1.0,1.0
6,3,0.0,0.0
7,2,0.0,0.0
8,3,0.0,0.0
9,6,0.0,0.0
10,3,1.0,1.0
11,2,0.0,0.0
12,2,0.0,0.0
13,7,0.23809523809523808,0.3333333333333333
14,2,0.0,0.0
15,4,0.0,0.0
16,3,0.0,0.0
17,3,1.0,1.0
18,3,0.0,0.0
19,2,0.0,0.0
20,6,0.8055555555555555,0.6923076923076923
21,3,1.0,1.0
22,2,0.0,0.0
23,5,0.0,0.0
24,4,0.0,0.0
25,5,0.7,0.8
26,2,0.0,0.0
27,4,0.5833333333333334,0.6
28,4,0.5833333333333333,0.6
29,2,0.0,0.0
30,3,1.0,1.0
31,2,0.0,0.0
32,3,0.0,0.0
33,5,0.0,0.0
34,3,0.0,0.0
35,7,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,3,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,3,0.0,0.0
44,3,1.0,1.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,1.0,1.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
