comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,34,0.45896358543417365,0.5747663551401869
3,9,0.45185185185185184,0.45454545454545453
4,15,0.4488888888888889,0.42857142857142855
5,6,0.6944444444444445,0.75
6,15,0.5422222222222222,0.5454545454545454
7,3,0.0,0.0
8,6,0.9,0.7142857142857143
9,7,0.5571428571428572,0.5
10,4,0.8333333333333333,0.75
11,7,0.7142857142857143,0.6
12,3,1.0,1.0
13,3,1.0,1.0
14,6,0.3333333333333333,0.5
15,2,0.0,0.0
16,16,0.54375,0.43636363636363634
17,2,0.0,0.0
18,4,0.0,0.0
19,4,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,3,1.0,1.0
24,6,0.7277777777777779,0.7297297297297297
25,5,0.4666666666666666,0.5
26,6,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
