comp,bumber of nodes,global clustering coefficient,transitivity
1,21,0.45555555555555555,0.7142857142857143
2,2,0.0,0.0
3,10,0.5333333333333333,0.48
4,12,0.4583333333333333,0.4444444444444444
5,6,0.7777777777777777,0.6
6,10,0.1,0.23076923076923078
7,2,0.0,0.0
8,7,0.5000000000000001,0.7
9,8,0.20833333333333331,0.3
10,10,0.3733333333333333,0.5294117647058824
11,3,1.0,1.0
12,2,0.0,0.0
13,6,0.4444444444444444,0.5454545454545454
14,2,0.0,0.0
15,7,0.7619047619047619,0.65625
16,2,0.0,0.0
17,2,0.0,0.0
18,8,0.5416666666666666,0.5294117647058824
19,10,0.5366666666666666,0.4838709677419355
20,3,0.0,0.0
21,6,0.4444444444444444,0.5454545454545454
22,3,0.0,0.0
23,3,1.0,1.0
24,2,0.0,0.0
25,6,0.9,0.7142857142857143
26,2,0.0,0.0
27,4,0.0,0.0
28,2,0.0,0.0
29,3,0.0,0.0
30,6,0.0,0.0
31,7,0.5619047619047619,0.6176470588235294
32,2,0.0,0.0
33,5,0.3333333333333333,0.42857142857142855
34,3,0.0,0.0
35,6,0.0,0.0
36,26,0.5038461538461537,0.4830508474576271
37,6,0.27777777777777773,0.375
38,3,0.0,0.0
