comp,bumber of nodes,global clustering coefficient,transitivity
1,113,0.5064053940160135,0.5788113695090439
2,4,1.0,1.0
3,2,0.0,0.0
4,3,1.0,1.0
5,2,0.0,0.0
6,146,0.6098252584553954,0.5946848678478072
7,21,0.26031746031746034,0.4588235294117647
8,12,0.6722222222222222,0.5833333333333334
9,10,0.5133333333333333,0.4838709677419355
10,5,0.7666666666666666,0.6428571428571429
11,3,0.0,0.0
12,2,0.0,0.0
13,4,0.5833333333333334,0.6
14,7,0.6714285714285715,0.6857142857142857
15,2,0.0,0.0
16,2,0.0,0.0
17,8,0.41666666666666663,0.5142857142857142
