cell,x,y,slice,radius
0,0,4920,0,0
1,174,1763,2,128
2,167,1641,2,144
3,290,1597,2,139
4,175,1511,2,134
5,158,1441,2,127
6,481,1403,2,132
7,711,1358,2,135
8,350,1291,2,135
9,669,1270,2,135
10,127,1253,2,134
11,47,1224,2,138
12,283,1200,2,128
13,1005,1188,2,145
14,185,1113,2,133
15,88,1100,2,138
16,321,1067,2,141
17,529,1052,2,133
18,19,1037,2,129
19,61,938,2,129
20,530,925,2,149
21,607,910,2,146
22,320,788,2,148
23,1561,755,2,149
24,1259,682,2,135
25,1574,683,2,150
26,488,584,2,147
27,1570,572,2,131
28,528,564,2,127
29,800,525,2,139
30,1239,512,2,127
31,1493,499,2,143
32,447,476,2,140
33,1695,476,2,132
34,267,458,2,143
35,1640,451,2,149
36,1443,422,2,148
37,1506,397,2,128
38,1012,382,2,135
39,905,378,2,130
40,646,375,2,131
41,1656,372,2,144
42,1017,360,2,144
43,1647,357,2,148
44,609,353,2,149
45,762,350,2,146
46,377,337,2,134
47,538,301,2,140
48,738,244,2,135
49,518,216,2,128
50,670,123,2,137
51,795,97,2,146
52,1194,0,2,139
