cell,x,y,slice,radius
0,0,5098,0,0
1,2393,5032,1,138
2,2378,4997,1,143
3,2176,4997,1,148
4,2592,4983,1,139
5,2078,4969,1,129
6,2468,4929,1,142
7,2119,4916,1,133
8,2178,4905,1,139
9,2105,4855,1,141
10,2279,4851,1,143
11,1857,4823,1,142
12,1941,4827,1,139
13,2183,4795,1,143
14,1893,4774,1,144
15,2650,4769,1,135
16,2347,4738,1,126
17,2098,4674,1,127
18,1685,4609,1,143
19,2892,4606,1,135
20,2946,4584,1,126
21,3102,4580,1,144
22,2919,4578,1,129
23,1635,4571,1,136
24,3102,4563,1,133
25,1645,4543,1,136
26,2874,4527,1,126
27,2377,4527,1,140
28,2682,4505,1,131
29,3111,4482,1,146
30,1569,4478,1,125
31,3254,4472,1,128
32,2792,4460,1,147
33,2129,4447,1,126
34,3206,4439,1,136
35,1613,4392,1,140
36,2424,4383,1,141
37,3078,4381,1,126
38,1881,4320,1,142
39,2434,4294,1,133
40,1855,4275,1,142
41,2877,4275,1,130
42,3139,4230,1,144
43,2804,4223,1,131
44,2410,4221,1,134
45,2964,4209,1,140
46,2801,4206,1,128
47,2870,4208,1,145
48,2033,4203,1,145
49,3197,4191,1,136
50,2920,4164,1,141
51,3007,4145,1,126
52,3066,4103,1,149
53,3355,4091,1,138
54,2464,4081,1,141
55,2111,4064,1,131
56,1637,4062,1,146
57,2142,4060,1,136
58,2906,4055,1,129
59,2889,4036,1,149
60,3186,4020,1,127
61,2496,4018,1,149
62,3303,4014,1,130
63,3036,4015,1,134
64,3097,3989,1,143
65,2470,3961,1,140
66,2226,3948,1,148
67,2974,3935,1,130
68,3011,3916,1,129
69,3263,3900,1,142
70,2660,3886,1,128
71,3306,3883,1,132
72,2474,3866,1,128
73,2300,3865,1,136
74,2718,3851,1,134
75,3041,3805,1,143
76,3138,3801,1,125
77,3207,3791,1,131
78,1960,3788,1,150
79,3018,3734,1,144
80,3143,3733,1,147
81,2672,3727,1,134
82,2485,3614,1,150
83,3059,3612,1,141
84,1641,3600,1,142
85,2354,3556,1,131
86,2270,3553,1,149
87,3242,3532,1,140
88,1528,3529,1,141
89,2881,3436,1,126
90,2758,3418,1,136
91,3378,3389,1,139
92,3213,3373,1,130
93,1560,3368,1,133
94,1924,3368,1,140
95,2387,3306,1,126
96,3022,3294,1,134
97,2318,3290,1,140
98,2427,3292,1,143
99,2564,3152,1,131
100,2238,3122,1,133
101,2164,2926,1,127
102,1937,2818,1,137
103,2591,2756,1,150
104,3639,2607,1,141
105,1715,2603,1,126
106,2871,2603,1,135
107,2828,2591,1,141
108,3015,2594,1,126
109,3048,2588,1,147
110,1910,2553,1,138
111,3122,2546,1,130
112,3215,2505,1,126
113,3192,2432,1,148
114,3266,2424,1,135
115,1758,2418,1,149
116,2827,2401,1,145
117,3118,2390,1,125
118,3148,2378,1,131
119,1854,2366,1,129
120,2949,2362,1,146
121,3314,2359,1,134
122,2452,2348,1,133
123,2615,2345,1,140
124,2924,2325,1,135
125,3242,2296,1,139
126,2689,2292,1,136
127,3322,2279,1,138
128,3366,2200,1,133
129,3210,2193,1,136
130,3115,2172,1,139
131,3321,2149,1,146
132,3042,2092,1,150
133,3362,2084,1,126
134,2818,2065,1,131
135,3955,2055,1,126
136,3209,2007,1,139
137,2936,2009,1,125
138,2728,1991,1,141
139,3170,1954,1,150
140,3445,1925,1,133
141,3482,1866,1,138
142,3231,1820,1,141
143,2326,1695,1,138
144,3429,1572,1,129
145,2178,1493,1,141
146,2550,1486,1,139
147,2751,1369,1,137
148,2650,1334,1,144
149,2595,1330,1,135
150,2282,1247,1,133
151,2776,1117,1,146
152,2434,1051,1,150
153,2804,1051,1,130
154,3475,956,1,136
155,2927,923,1,131
156,3131,878,1,126
157,2674,828,1,146
158,2747,807,1,127
159,2815,783,1,135
160,2963,773,1,147
161,2674,771,1,146
162,2982,728,1,145
163,2870,710,1,128
164,3083,534,1,137
165,1448,4538,3,149
166,1169,4097,3,136
167,829,3822,3,145
168,1063,3810,3,141
169,1311,3783,3,150
170,955,3773,3,141
171,687,3764,3,128
172,945,3624,3,134
173,615,3382,3,144
174,856,3360,3,126
175,1086,3178,3,133
176,402,3166,3,148
177,513,3150,3,132
178,1340,3115,3,141
179,758,3086,3,132
180,1417,2917,3,138
181,332,2903,3,125
182,977,2870,3,133
183,962,2825,3,144
184,1278,2806,3,142
185,1268,2737,3,148
186,322,2681,3,137
187,1106,2681,3,136
188,962,2600,3,135
189,462,2394,3,134
190,578,2373,3,140
191,765,2325,3,131
192,139,2251,3,150
193,925,2232,3,145
194,127,2126,3,147
195,339,2128,3,128
196,611,2093,3,147
197,236,2083,3,137
198,347,2085,3,134
199,328,2053,3,134
