comp,bumber of nodes,global clustering coefficient,transitivity
1,14,0.5333333333333333,0.4782608695652174
2,3,0.0,0.0
3,3,1.0,1.0
4,5,0.8666666666666666,0.7894736842105263
5,17,0.7042016806722688,0.660377358490566
6,4,1.0,1.0
7,2,0.0,0.0
8,4,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,4,0.8333333333333333,0.75
15,6,0.0,0.0
16,5,0.0,0.0
17,4,0.8333333333333333,0.75
18,2,0.0,0.0
19,2,0.0,0.0
20,4,0.5833333333333333,0.6
21,3,0.0,0.0
22,4,0.0,0.0
23,3,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,3,0.0,0.0
