comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,7,0.519047619047619,0.5769230769230769
7,5,0.4666666666666666,0.5
8,3,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,5,0.3333333333333333,0.42857142857142855
12,2,0.0,0.0
13,2,0.0,0.0
14,4,0.8333333333333333,0.75
15,2,0.0,0.0
16,4,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,3,0.0,0.0
22,2,0.0,0.0
23,3,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,5,0.0,0.0
27,3,0.0,0.0
28,3,1.0,1.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,3,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
