cell,x,y,slice,radius
0,0,5668,0,0
1,2987,5630,1,142
2,2566,5617,1,141
3,3073,5615,1,150
4,2749,5609,1,146
5,2891,5572,1,133
6,2399,5565,1,126
7,2623,5565,1,133
8,2941,5548,1,126
9,3255,5548,1,145
10,3380,5534,1,145
11,3443,5501,1,150
12,3313,5477,1,126
13,2947,5463,1,140
14,3284,5462,1,139
15,2154,5454,1,137
16,2423,5458,1,147
17,3065,5437,1,126
18,2918,5427,1,136
19,2644,5414,1,135
20,2883,5357,1,125
21,3336,5355,1,141
22,2709,5337,1,144
23,2654,5334,1,134
24,2030,5309,1,129
25,2209,5302,1,137
26,2789,5289,1,139
27,3291,5268,1,126
28,3529,5237,1,146
29,2685,5231,1,148
30,3364,5179,1,145
31,3455,5140,1,125
32,3118,5103,1,135
33,2372,5093,1,128
34,1986,5093,1,139
35,2340,5078,1,137
36,2701,5059,1,140
37,2814,5027,1,125
38,2699,4947,1,145
39,2314,4930,1,127
40,3781,4906,1,129
41,2281,4877,1,143
42,3596,4868,1,148
43,2506,4837,1,134
44,2363,4814,1,135
45,2049,4794,1,135
46,3120,4783,1,127
47,3740,4781,1,140
48,3420,4764,1,142
49,3574,4749,1,148
50,3513,4744,1,133
51,3025,4741,1,147
52,2711,4727,1,146
53,3023,4710,1,146
54,3811,4704,1,146
55,2119,4699,1,133
56,2009,4686,1,141
57,2410,4648,1,146
58,2643,4628,1,130
59,2987,4624,1,147
60,2738,4624,1,131
61,3332,4555,1,126
62,3528,4556,1,129
63,4053,4550,1,149
64,3747,4548,1,143
65,2385,4543,1,143
66,3814,4521,1,130
67,3019,4495,1,132
68,2849,4491,1,126
69,2589,4477,1,132
70,2756,4453,1,126
71,2577,4450,1,150
72,2584,4419,1,140
73,3091,4412,1,138
74,1954,4373,1,143
75,3001,4373,1,135
76,2851,4355,1,127
77,3503,4353,1,132
78,3167,4284,1,133
79,2471,4279,1,129
80,2654,4255,1,137
81,2896,4237,1,135
82,3429,4220,1,147
83,3847,4201,1,138
84,3931,4179,1,130
85,2743,4180,1,132
86,2933,4172,1,132
87,2289,4164,1,142
88,3288,4137,1,129
89,3175,4062,1,143
90,2986,4030,1,131
91,3522,3989,1,134
92,3482,3946,1,138
93,2121,3926,1,135
94,2206,3919,1,141
95,2550,3912,1,146
96,3836,3898,1,128
97,2708,3891,1,131
98,2398,3850,1,131
99,3675,3822,1,149
100,3909,3804,1,149
101,2511,3787,1,125
102,2852,3740,1,137
103,3714,3725,1,150
104,2174,3719,1,127
105,2489,3714,1,148
106,3252,3709,1,127
107,3320,3695,1,131
108,3390,3677,1,127
109,3117,3676,1,131
110,3435,3639,1,127
111,2066,3625,1,136
112,3595,3611,1,148
113,2602,3589,1,149
114,2660,3595,1,126
115,2875,3591,1,135
116,3441,3581,1,148
117,2903,3568,1,131
118,3675,3535,1,139
119,2683,3519,1,150
120,3468,3482,1,129
121,2758,3482,1,139
122,2115,3470,1,140
123,2727,3467,1,150
124,2611,3450,1,137
125,3598,3445,1,125
126,3617,3443,1,137
127,3823,3379,1,138
128,2815,3377,1,132
129,2420,3376,1,142
130,2081,3349,1,145
131,2174,3328,1,135
132,3879,3316,1,139
133,2097,3289,1,125
134,2900,3265,1,141
135,3015,3263,1,149
136,3525,3243,1,125
137,2451,3191,1,134
138,2564,3180,1,143
139,2807,3168,1,129
140,3767,3168,1,148
141,2579,3163,1,149
142,2647,3148,1,125
143,2366,3111,1,136
144,2785,3097,1,126
145,3551,3077,1,133
146,2638,3061,1,140
147,3105,3043,1,147
148,2258,3041,1,134
149,2435,3026,1,137
150,3779,3013,1,147
151,2471,2995,1,143
152,3097,2976,1,143
153,2878,2953,1,150
154,3117,2935,1,136
155,3318,2933,1,137
156,3967,2932,1,132
157,3107,2914,1,146
158,2513,2863,1,139
159,3437,2852,1,125
160,2413,2798,1,125
161,3555,2764,1,131
162,2386,2712,1,135
163,3165,2668,1,126
164,3090,2628,1,143
165,3061,2590,1,143
166,2355,2586,1,150
167,3407,2552,1,149
168,3016,2543,1,131
169,3273,2530,1,129
170,3361,2507,1,125
171,3761,2489,1,146
172,3614,2483,1,134
173,2309,2460,1,147
174,3383,2457,1,141
175,3039,2449,1,148
176,2804,2391,1,130
177,2416,2360,1,128
178,2637,2316,1,138
179,2834,2246,1,145
180,3309,2242,1,149
181,3714,2242,1,134
182,2381,2237,1,127
183,3069,2226,1,128
184,3386,2186,1,125
185,2433,2179,1,131
186,3518,2169,1,136
187,2533,2161,1,141
188,3023,2141,1,144
189,2754,2078,1,127
190,2638,2039,1,131
191,3595,2030,1,135
192,3817,2022,1,134
193,2964,2001,1,135
194,3872,1989,1,141
195,3450,1961,1,146
196,2794,1962,1,131
197,3612,1944,1,142
198,3312,1942,1,128
199,3755,1904,1,142
200,2567,1842,1,126
201,3299,1813,1,126
202,3501,1779,1,140
203,2932,1773,1,128
204,2747,1709,1,127
205,3483,1693,1,148
206,2767,1644,1,129
207,3342,1612,1,149
208,3093,1587,1,139
209,3394,1551,1,145
210,3796,1442,1,143
211,3078,1433,1,148
212,3610,1370,1,140
213,2963,1344,1,138
214,3253,1344,1,150
215,3070,1322,1,150
216,3135,1280,1,150
217,3539,1260,1,137
218,2999,1240,1,136
219,3095,1215,1,129
220,3441,1195,1,149
221,3241,1164,1,137
222,3102,1152,1,145
223,3343,1150,1,144
