comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,2,0.0,0.0
3,2,0.0,0.0
4,6,0.0,0.0
5,4,0.5833333333333333,0.6
6,3,1.0,1.0
7,2,0.0,0.0
8,3,1.0,1.0
9,3,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,3,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,3,1.0,1.0
16,4,0.8333333333333333,0.75
17,6,0.27777777777777773,0.375
18,3,0.0,0.0
19,2,0.0,0.0
20,4,0.5833333333333333,0.6
21,3,0.0,0.0
22,3,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,3,0.0,0.0
26,4,1.0,1.0
27,2,0.0,0.0
28,5,0.8666666666666666,0.7894736842105263
29,4,0.5833333333333333,0.6
30,2,0.0,0.0
