cell,x,y,slice,radius
0,0,4920,0,0
1,1302,4752,1,150
2,1889,4658,1,138
3,1098,4642,1,146
4,1394,4622,1,134
5,1760,4610,1,140
6,1132,4599,1,138
7,1379,4591,1,142
8,1509,4592,1,139
9,1027,4585,1,125
10,1165,4495,1,145
11,1369,4469,1,126
12,1246,4446,1,125
13,1918,4431,1,143
14,1908,4396,1,133
15,1888,4333,1,147
16,1453,4324,1,148
17,950,4300,1,143
18,1355,4243,1,135
19,1088,4199,1,135
20,760,4181,1,142
21,1710,4166,1,140
22,662,4135,1,129
23,1787,4092,1,129
24,1159,4055,1,148
25,1727,4018,1,142
26,849,3967,1,141
27,1918,3948,1,143
28,910,3934,1,132
29,1789,3883,1,125
30,1286,3877,1,136
31,1159,3870,1,135
32,465,3864,1,143
33,1120,3826,1,137
34,1848,3815,1,137
35,1026,3802,1,143
36,1370,3790,1,126
37,1161,3748,1,150
38,1913,3741,1,131
39,1855,3696,1,142
40,682,3672,1,150
41,1495,3654,1,136
42,1561,3597,1,142
43,1212,3583,1,137
44,1360,3530,1,133
45,1806,3504,1,128
46,1444,3500,1,147
47,1507,3493,1,147
48,547,3481,1,130
49,864,3467,1,136
50,1446,3434,1,142
51,1696,3425,1,128
52,346,3412,1,150
53,848,3352,1,148
54,559,3342,1,135
55,1717,3312,1,131
56,917,3316,1,138
57,671,3294,1,128
58,1856,3262,1,131
59,1282,3222,1,145
60,1352,3206,1,131
61,1770,3203,1,136
62,563,3178,1,142
63,1147,3165,1,126
64,1825,3156,1,135
65,1349,3141,1,141
66,1202,3140,1,133
67,1718,3114,1,142
68,192,3098,1,140
69,1470,3059,1,133
70,960,3003,1,142
71,1149,2994,1,133
72,1792,2934,1,132
73,1119,2914,1,132
74,917,2899,1,125
75,1721,2838,1,145
76,1383,2830,1,147
77,1202,2795,1,149
78,1179,2743,1,149
79,356,2744,1,136
80,775,2738,1,145
81,1278,2641,1,150
82,1592,2613,1,136
83,1020,2567,1,140
84,971,2553,1,147
85,645,2517,1,132
86,1033,2505,1,130
87,1296,2436,1,139
88,1581,2420,1,143
89,1525,2417,1,146
90,681,2406,1,132
91,1077,2377,1,145
92,934,2372,1,129
93,319,2261,1,149
94,1137,2243,1,132
95,1440,2189,1,148
96,921,2140,1,146
97,711,2102,1,149
98,510,2012,1,125
99,770,1942,1,131
100,376,1913,1,136
101,1297,1889,1,134
102,1124,1876,1,148
103,1185,1860,1,142
104,412,1809,1,133
105,295,1787,1,128
106,809,1738,1,150
107,463,1690,1,147
108,1262,1630,1,145
109,1174,1627,1,143
110,893,1543,1,146
111,1220,1502,1,146
112,1087,1272,1,136
113,1190,1266,1,141
114,1061,1263,1,137
115,1035,1262,1,137
116,174,1763,2,132
117,167,1641,2,139
118,290,1597,2,128
119,175,1511,2,143
120,158,1441,2,137
121,481,1403,2,133
122,711,1358,2,143
123,350,1291,2,147
124,669,1270,2,131
125,127,1253,2,135
126,47,1224,2,140
127,283,1200,2,146
128,1005,1188,2,137
129,185,1113,2,145
130,88,1100,2,135
131,321,1067,2,148
132,529,1052,2,127
133,19,1037,2,149
134,61,938,2,148
135,530,925,2,132
136,607,910,2,137
137,320,788,2,128
138,1561,755,2,147
139,1259,682,2,129
140,1574,683,2,127
141,488,584,2,127
142,1570,572,2,143
143,528,564,2,131
144,800,525,2,134
145,1239,512,2,134
146,1493,499,2,135
147,447,476,2,134
148,1695,476,2,138
149,267,458,2,143
150,1640,451,2,139
151,1443,422,2,150
152,1506,397,2,131
153,1012,382,2,126
154,905,378,2,128
155,646,375,2,137
156,1656,372,2,144
157,1017,360,2,146
158,1647,357,2,149
159,609,353,2,130
160,762,350,2,146
161,377,337,2,142
162,538,301,2,135
163,738,244,2,137
164,518,216,2,128
165,670,123,2,134
166,795,97,2,140
167,1194,0,2,129
168,2145,4844,3,139
169,2389,4737,3,150
170,2346,4680,3,137
171,1924,4674,3,134
172,2591,4650,3,145
173,2674,4533,3,141
174,2123,4504,3,136
175,2257,4494,3,132
176,2835,4468,3,132
177,2629,4466,3,138
178,2779,4439,3,143
179,2007,4344,3,150
180,2599,4308,3,142
181,2906,4298,3,132
182,2749,4241,3,142
183,2361,4111,3,143
184,2671,4047,3,148
185,3158,4034,3,126
186,2268,4026,3,127
187,2058,4001,3,132
188,2161,3959,3,143
189,2410,3956,3,150
190,2836,3941,3,144
191,2969,3937,3,147
192,2263,3920,3,130
193,3212,3914,3,138
194,1989,3916,3,132
195,2356,3912,3,127
196,2328,3910,3,133
197,2522,3895,3,131
198,2062,3869,3,132
199,2545,3838,3,140
200,2766,3795,3,135
201,3298,3777,3,133
202,2341,3740,3,145
203,2969,3694,3,148
204,2026,3692,3,146
205,2624,3663,3,135
206,3322,3628,3,138
207,2013,3621,3,125
208,2130,3560,3,144
209,2900,3516,3,129
210,2536,3502,3,145
211,2929,3499,3,143
212,3359,3490,3,149
213,3284,3473,3,129
214,3303,3439,3,137
215,3249,3396,3,133
216,3106,3352,3,135
217,2449,3274,3,131
218,2594,3250,3,144
219,2018,3228,3,141
220,3280,3219,3,128
221,2912,3222,3,148
222,2220,3203,3,144
223,2776,3159,3,126
224,2410,3155,3,147
225,3105,3141,3,128
226,2134,3121,3,134
227,2433,3105,3,129
228,3317,3104,3,150
229,2509,3093,3,129
230,3331,3065,3,130
231,2495,3056,3,133
232,2891,2980,3,130
233,2007,2972,3,127
234,3060,2908,3,125
235,2537,2905,3,141
236,1960,2894,3,142
237,1983,2893,3,146
238,2808,2891,3,150
239,2730,2847,3,128
240,2113,2806,3,142
241,3301,2739,3,132
242,1935,2706,3,141
243,2528,2702,3,146
244,2156,2695,3,129
245,3145,2617,3,135
246,2918,2529,3,142
247,2473,2490,3,142
248,2152,2454,3,150
249,2275,2372,3,147
250,2832,2281,3,126
251,1824,2272,3,126
252,2901,2271,3,143
253,2928,2210,3,135
254,1964,2078,3,131
255,2512,2044,3,135
256,2132,2022,3,134
257,2208,2006,3,140
258,1729,1992,3,147
259,2087,1967,3,125
260,2473,1850,3,126
261,1674,1849,3,140
262,2479,1790,3,140
263,2156,1752,3,138
264,2369,1680,3,139
265,2526,1663,3,129
266,2006,1548,3,148
267,1936,1528,3,125
268,1596,1493,3,143
269,2253,1492,3,136
270,1407,1390,3,140
