comp,bumber of nodes,global clustering coefficient,transitivity
1,7,0.8333333333333334,0.75
2,2,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,8,0.0,0.0
6,9,0.5,0.7358490566037735
7,2,0.0,0.0
8,4,0.0,0.0
9,3,1.0,1.0
10,3,1.0,1.0
11,2,0.0,0.0
12,3,1.0,1.0
13,8,0.75,0.6521739130434783
14,3,0.0,0.0
15,5,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,3,0.0,0.0
21,6,0.5,0.6666666666666666
22,3,0.0,0.0
23,3,1.0,1.0
24,2,0.0,0.0
25,3,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,3,0.0,0.0
29,4,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,4,1.0,1.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
