comp,bumber of nodes,global clustering coefficient,transitivity
1,9,0.662962962962963,0.66
2,10,0.7904761904761904,0.7086614173228346
3,2,0.0,0.0
4,2,0.0,0.0
5,5,0.5333333333333333,0.6
6,5,0.3333333333333333,0.42857142857142855
7,4,0.0,0.0
8,4,0.0,0.0
9,8,0.5,0.5
10,3,1.0,1.0
11,3,1.0,1.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,4,0.8333333333333333,0.75
17,2,0.0,0.0
18,2,0.0,0.0
19,3,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,4,0.8333333333333333,0.75
23,3,1.0,1.0
