comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,3,0.0,0.0
3,3,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,3,0.0,0.0
7,3,0.0,0.0
8,2,0.0,0.0
9,2,0.0,0.0
10,5,0.0,0.0
11,4,0.0,0.0
12,2,0.0,0.0
13,6,0.38888888888888884,0.42857142857142855
14,2,0.0,0.0
15,6,0.3888888888888889,0.46153846153846156
16,3,0.0,0.0
17,3,0.0,0.0
18,4,0.0,0.0
19,2,0.0,0.0
20,3,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,3,1.0,1.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
