cell,x,y,slice,radius
0,0,5667,0,0
1,1705,5607,1,150
2,2249,5600,1,139
3,2280,5516,1,144
4,2005,5506,1,149
5,1960,5457,1,131
6,2402,5391,1,132
7,1966,5379,1,136
8,1681,5366,1,132
9,2074,5355,1,129
10,1794,5355,1,126
11,2500,5348,1,140
12,2032,5315,1,146
13,1551,5277,1,148
14,2530,5265,1,149
15,3077,5250,1,146
16,1680,5227,1,131
17,2207,5211,1,141
18,1860,5153,1,146
19,1751,5146,1,149
20,1539,5133,1,134
21,1984,5131,1,140
22,2648,5120,1,148
23,1649,5100,1,131
24,2502,5084,1,144
25,1814,5078,1,146
26,2792,5066,1,147
27,2117,5048,1,144
28,1655,5032,1,137
29,2462,5022,1,129
30,2255,4991,1,129
31,2824,4979,1,148
32,2591,4952,1,145
33,1939,4939,1,136
34,2257,4885,1,139
35,3450,4878,1,134
36,2088,4874,1,144
37,2764,4837,1,126
38,2000,4784,1,144
39,1715,4739,1,142
40,3225,4730,1,125
41,2531,4713,1,149
42,3458,4626,1,147
43,2045,4609,1,144
44,1847,4605,1,137
45,1960,4594,1,149
46,2873,4593,1,142
47,1867,4576,1,130
48,1712,4570,1,130
49,1957,4572,1,129
50,2514,4562,1,134
51,2510,4504,1,146
52,2046,4484,1,142
53,2515,4478,1,143
54,2662,4476,1,142
55,2441,4467,1,127
56,2566,4462,1,144
57,2237,4450,1,144
58,1970,4440,1,135
59,2550,4409,1,128
60,2667,4404,1,146
61,2400,4396,1,131
62,2522,4386,1,147
63,2689,4364,1,136
64,1716,4354,1,133
65,2150,4356,1,128
66,1818,4272,1,147
67,2217,4268,1,132
68,1921,4258,1,141
69,2984,4240,1,138
70,2299,4203,1,136
71,2949,4206,1,143
72,1829,4208,1,140
73,2029,4185,1,145
74,2699,4113,1,139
75,2500,4102,1,132
76,2007,4035,1,134
77,2214,4015,1,144
78,3788,4013,1,126
79,2499,4008,1,144
80,2400,4002,1,131
81,2181,3984,1,137
82,3122,3980,1,126
83,2008,3978,1,149
84,3124,3940,1,126
85,2158,3927,1,138
86,1889,3906,1,129
87,2464,3906,1,139
88,1877,3892,1,140
89,1831,3864,1,149
90,2133,3858,1,129
91,2645,3773,1,149
92,2845,3764,1,141
93,2310,3710,1,149
94,2001,3674,1,132
95,3004,3645,1,134
96,2329,3632,1,149
97,2199,3632,1,139
98,2765,3604,1,149
99,3550,3502,1,137
100,3114,3489,1,138
101,2898,3481,1,140
102,3528,3463,1,147
103,2315,3447,1,129
104,2668,3435,1,128
105,2581,3347,1,150
106,2927,3333,1,146
107,3031,3323,1,134
108,2005,3278,1,137
109,2990,3271,1,133
110,2372,3203,1,137
111,3055,3169,1,137
112,3240,3170,1,130
113,3116,3063,1,149
114,2718,3052,1,143
115,2310,3000,1,147
116,3040,2972,1,125
117,2307,2964,1,130
118,3571,2963,1,127
119,3114,2924,1,134
120,2289,2892,1,141
121,3353,2886,1,130
122,2277,2796,1,147
123,2209,2794,1,145
124,2955,2791,1,125
125,2785,2771,1,140
126,2348,2757,1,126
127,2465,2632,1,150
128,2349,2614,1,135
129,2338,2591,1,134
130,2988,2581,1,138
131,3069,2538,1,138
132,3615,2504,1,130
133,2663,2349,1,141
134,2721,2318,1,138
135,3234,2224,1,147
136,2526,2210,1,130
137,2612,2150,1,147
138,2815,1719,1,147
