N,X,Y,Slice
141,875,2876,1
142,1695,2903,1
143,1458,2922,1
144,1648,2937,1
145,658,2941,1
146,1342,2960,1
147,1572,2973,1
148,1206,2994,1
149,1290,2996,1
150,806,3018,1
151,1407,3027,1
152,690,3057,1
153,1014,3060,1
154,1298,3104,1
155,1671,3110,1
156,1839,3117,1
157,1896,3120,1
158,1722,3122,1
159,1329,3147,1
160,1830,3165,1
161,1460,3171,1
162,1682,3191,1
163,964,3234,1
164,864,3248,1
165,1215,3271,1
166,1005,3309,1
167,1125,3316,1
168,1310,3345,1
169,423,3351,1
170,889,3355,1
171,830,3386,1
172,1060,3399,1
173,1644,3472,1
174,611,3499,1
175,1511,3507,1
176,1766,3520,1
177,1040,3579,1
178,727,3588,1
179,1968,3594,1
180,285,3596,1
181,1889,3608,1
182,2133,3625,1
183,981,3657,1
184,1696,3675,1
185,1640,3702,1
186,967,3710,1
187,1188,3747,1
188,1661,3752,1
189,1095,3753,1
190,1697,3828,1
191,993,3887,1
192,412,3926,1
193,857,3927,1
194,749,3925,1
195,1230,3928,1
196,1175,3946,1
197,721,3973,1
198,1493,4008,1
199,742,4019,1
200,1892,4030,1
201,1119,4051,1
202,517,4070,1
203,872,4077,1
204,462,4114,1
205,1352,4132,1
206,1550,4136,1
207,435,4151,1
208,1254,4178,1
209,1393,4176,1
210,924,4219,1
211,1167,4266,1
212,589,4271,1
213,1797,4308,1
214,1023,4318,1
215,406,4336,1
216,799,4399,1
217,1112,4406,1
218,1423,4409,1
219,673,4404,1
220,1215,4436,1
221,514,4449,1
222,1314,4464,1
223,1163,4472,1
224,860,4478,1
225,1430,4478,1
226,1782,4483,1
227,581,4513,1
228,741,4523,1
229,830,4532,1
230,1129,4581,1
231,1202,4602,1
232,1092,4614,1
233,1660,4644,1
234,1357,4660,1
235,1181,4684,1
236,862,4706,1
237,1489,4726,1
238,979,4728,1
239,564,4728,1
240,1389,4746,1
241,1273,4757,1
242,1187,4800,1
243,1645,4817,1
244,1409,4822,1
245,758,4832,1
246,1466,4854,1
247,1083,4911,1
248,708,4924,1
249,1141,4961,1
250,747,5016,1
251,950,5022,1
252,1502,5033,1
253,1176,5038,1
254,964,5138,1
255,1312,5150,1
256,1090,5202,1
257,1214,5217,1
258,1154,5326,1
260,2150,170,3
261,2102,235,3
262,2153,341,3
263,2335,413,3
264,2457,420,3
265,2463,644,3
266,2455,684,3
267,2527,699,3
268,3036,705,3
269,2632,704,3
270,2334,732,3
271,2488,780,3
272,2643,827,3
273,2285,848,3
274,2705,876,3
275,3042,954,3
276,2589,982,3
277,2757,1007,3
278,2499,1023,3
279,2408,1035,3
280,3148,1057,3
281,3231,1079,3
282,3048,1088,3
283,2396,1185,3
284,2516,1198,3
285,3271,1221,3
286,2867,1245,3
287,3270,1266,3
288,3276,1288,3
289,3213,1289,3
290,3187,1322,3
291,3123,1330,3
292,2761,1345,3
293,3006,1387,3
294,3202,1395,3
295,3509,1434,3
296,3292,1449,3
297,3233,1460,3
298,3336,1486,3
299,2547,1497,3
300,2653,1595,3
301,2585,1620,3
302,3022,1627,3
303,2623,1634,3
304,3425,1639,3
305,3581,1682,3
306,3346,1693,3
307,2857,1692,3
308,3454,1716,3
309,2446,1723,3
310,3603,1768,3
311,3818,1790,3
312,2934,1811,3
313,2755,1863,3
314,2396,1910,3
315,2487,1924,3
316,2397,1948,3
317,3093,1959,3
318,3863,1979,3
319,2703,2045,3
320,2942,2048,3
321,3593,2098,3
322,3017,2094,3
323,2934,2132,3
324,3500,2146,3
325,3143,2189,3
326,3561,2192,3
327,3275,2192,3
328,3493,2214,3
329,2383,2260,3
330,3836,2271,3
331,3860,2323,3
332,2770,2325,3
333,2688,2331,3
334,2771,2359,3
335,3449,2378,3
336,2446,2383,3
337,2686,2383,3
338,3321,2389,3
339,3391,2416,3
340,3763,2430,3
341,2937,2487,3
342,3011,2614,3
343,2721,2662,3
344,2487,2675,3
345,2998,2696,3
346,2631,2712,3
347,3234,2742,3
348,3753,2837,3
349,2527,2854,3
350,3376,2866,3
351,3304,2922,3
352,2591,2964,3
353,3432,3061,3
354,3260,3115,3
355,3340,3136,3
356,3046,3158,3
357,3491,3168,3
358,3316,3203,3
359,3365,3306,3
360,3831,3310,3
361,2556,3343,3
362,3765,3360,3
363,2582,3362,3
364,2490,3376,3
365,3547,3407,3
366,2754,3413,3
367,2456,3520,3
368,2510,3609,3
369,2941,3787,3
370,2323,3859,3
371,3670,3903,3
372,2494,3925,3
373,2363,3943,3
374,2250,3969,3
375,2546,3969,3
376,2249,4019,3
377,2362,4098,3
378,2558,4201,3
379,2012,4211,3
380,3044,4370,3
381,2015,4421,3
382,3459,4426,3
383,2184,4429,3
384,2055,4462,3
385,3417,4509,3
386,2379,4516,3
387,2167,4544,3
388,2045,4595,3
389,2939,4592,3
390,3254,4620,3
391,3100,4622,3
392,1865,4665,3
393,2621,4724,3
394,3464,4793,3
395,3275,4825,3
396,2446,4827,3
397,3023,4924,3
398,2079,4933,3
399,2587,4939,3
400,2961,4959,3
401,2023,4967,3
402,1790,5007,3
403,1647,5025,3
404,2772,5047,3
405,3287,5140,3
406,2402,5136,3
407,1577,5161,3
408,2260,5247,3
409,1663,5275,3
410,1868,5282,3
411,2317,5312,3
412,1564,5323,3
413,1936,5330,3
414,1310,5336,3
415,1787,5339,3
416,1458,5347,3
417,1927,5378,3
418,2798,5390,3
419,1657,5415,3
420,2647,5436,3
421,1427,5456,3
422,1331,5463,3
423,2903,5486,3
424,1744,5529,3
425,2363,5539,3
426,1498,5556,3
427,1524,5589,3
428,2292,5592,3
429,2352,5617,3
430,2320,5639,3
431,1751,5681,3
432,2565,5702,3
433,1952,5816,3
434,2419,5872,3
435,2241,5879,3
436,2460,5916,3
