N,X,Y,Slice
126,3617,2225,1
127,3823,2289,1
128,2815,2291,1
129,2420,2292,1
130,2081,2319,1
131,2174,2340,1
132,3879,2352,1
133,2097,2379,1
134,2900,2403,1
135,3015,2405,1
136,3525,2425,1
137,2451,2477,1
138,2564,2488,1
139,2807,2500,1
140,3767,2500,1
141,2579,2505,1
142,2647,2520,1
143,2366,2557,1
144,2785,2571,1
145,3551,2591,1
146,2638,2607,1
147,3105,2625,1
148,2258,2627,1
149,2435,2642,1
150,3779,2655,1
151,2471,2673,1
152,3097,2692,1
153,2878,2715,1
154,3117,2733,1
155,3318,2735,1
156,3967,2736,1
157,3107,2754,1
158,2513,2805,1
159,3437,2816,1
160,2413,2870,1
161,3555,2904,1
162,2386,2956,1
163,3165,3000,1
164,3090,3040,1
165,3061,3078,1
166,2355,3082,1
167,3407,3116,1
168,3016,3125,1
169,3273,3138,1
170,3361,3161,1
171,3761,3179,1
172,3614,3185,1
173,2309,3208,1
174,3383,3211,1
175,3039,3219,1
176,2804,3277,1
177,2416,3308,1
178,2637,3352,1
179,2834,3422,1
180,3309,3426,1
181,3714,3426,1
182,2381,3431,1
183,3069,3442,1
184,3386,3482,1
185,2433,3489,1
186,3518,3499,1
187,2533,3507,1
188,3023,3527,1
189,2754,3590,1
190,2638,3629,1
191,3595,3638,1
192,3817,3646,1
193,2964,3667,1
194,3872,3679,1
195,3450,3707,1
196,2794,3706,1
197,3612,3724,1
198,3312,3726,1
199,3755,3764,1
200,2567,3826,1
201,3299,3855,1
202,3501,3889,1
203,2932,3895,1
204,2747,3959,1
205,3483,3975,1
206,2767,4024,1
207,3342,4056,1
208,3093,4081,1
209,3394,4117,1
210,3796,4226,1
211,3078,4235,1
212,3610,4298,1
213,2963,4324,1
214,3253,4324,1
215,3070,4346,1
216,3135,4388,1
217,3539,4408,1
218,2999,4428,1
219,3095,4453,1
220,3441,4473,1
221,3241,4504,1
222,3102,4516,1
223,3343,4518,1
224,4150,4376,2
225,3845,4430,2
226,3443,4527,2
227,3621,4535,2
228,3437,4585,2
229,3812,4677,2
230,3054,4828,2
231,3144,4853,2
232,2880,5013,2
233,2674,5019,2
234,2772,5033,2
235,3079,5037,2
236,2622,5070,2
237,3072,5139,2
238,2535,5155,2
239,2747,5189,2
240,2749,5214,2
241,2361,5216,2
242,2504,5224,2
243,2296,5261,2
244,2851,5295,2
245,2685,5304,2
246,3525,5368,2
247,2557,5415,2
248,2735,5427,2
249,1982,5451,2
250,2858,5468,2
251,2271,5482,2
252,2905,5504,2
253,2154,5511,2
254,2986,5523,2
255,2653,5550,2
256,2503,5568,2
257,2712,5573,2
258,2094,5589,2
259,2999,5599,2
260,2177,5602,2
261,2346,5606,2
262,3108,5606,2
263,2945,5612,2
264,2286,5615,2
265,2272,5627,2
266,2617,5628,2
267,2721,5649,2
268,2496,5668,2
269,2008,111,3
270,1951,144,3
271,1721,233,3
272,1964,236,3
273,1801,290,3
274,1645,319,3
275,1643,367,3
276,1637,471,3
277,1087,487,3
278,1525,526,3
279,1878,520,3
280,1864,573,3
281,1517,585,3
282,1731,628,3
283,1190,630,3
284,1295,655,3
285,1823,651,3
286,1715,652,3
287,1097,668,3
288,1619,683,3
289,1394,696,3
290,1616,702,3
291,1259,712,3
292,914,727,3
293,1024,779,3
294,1416,785,3
295,949,791,3
296,1031,860,3
297,1526,861,3
298,1585,883,3
299,1500,895,3
300,747,901,3
301,1473,898,3
302,1582,941,3
303,921,946,3
304,1043,970,3
305,1482,991,3
306,1006,1022,3
307,1906,1048,3
308,644,1092,3
309,799,1112,3
310,965,1119,3
311,861,1153,3
312,1118,1177,3
313,1309,1186,3
314,1617,1191,3
315,1042,1195,3
316,1870,1204,3
317,813,1205,3
318,1504,1219,3
319,710,1254,3
320,1618,1263,3
321,1719,1271,3
322,1452,1277,3
323,1442,1300,3
324,1173,1322,3
325,828,1359,3
326,891,1367,3
327,1237,1378,3
328,364,1389,3
329,342,1398,3
330,608,1404,3
331,1322,1440,3
332,599,1463,3
333,456,1494,3
334,627,1545,3
335,824,1552,3
336,873,1587,3
337,789,1655,3
338,1384,1747,3
339,1440,1755,3
340,877,1755,3
341,580,1770,3
342,304,1771,3
343,442,1783,3
344,340,1803,3
345,1775,1813,3
346,1838,1813,3
347,957,1833,3
348,799,1845,3
349,1118,1863,3
350,1692,1900,3
351,1844,1899,3
352,587,1906,3
353,1904,1926,3
354,1788,1933,3
355,262,1994,3
356,1700,2006,3
357,846,2001,3
358,1096,2004,3
359,1429,2007,3
360,522,2032,3
361,1785,2063,3
362,1788,2084,3
363,894,2097,3
364,1233,2107,3
365,1007,2122,3
366,687,2137,3
367,1850,2140,3
368,232,2162,3
369,1979,2208,3
370,1763,2223,3
371,1885,2229,3
372,1955,2235,3
373,1750,2241,3
374,1222,2257,3
375,822,2288,3
376,1163,2332,3
377,1107,2353,3
378,295,2379,3
379,115,2384,3
380,2010,2396,3
381,278,2408,3
382,841,2414,3
383,711,2428,3
384,1505,2449,3
385,574,2452,3
386,116,2474,3
387,1680,2496,3
388,1344,2513,3
389,473,2523,3
390,726,2529,3
391,571,2532,3
392,1460,2557,3
393,317,2574,3
394,1500,2600,3
395,1322,2608,3
396,879,2617,3
397,1995,2652,3
398,1367,2774,3
399,710,2786,3
400,511,2810,3
401,975,2822,3
402,60,2862,3
403,1686,2873,3
404,1960,2884,3
405,364,2908,3
406,821,2912,3
407,1852,2932,3
408,1913,2954,3
409,1450,2956,3
410,1337,2966,3
411,1881,3121,3
412,2236,3173,3
413,1553,3176,3
414,717,3203,3
415,2112,3281,3
416,195,3292,3
417,2007,3312,3
418,547,3392,3
419,1751,3392,3
420,324,3505,3
421,2038,3511,3
422,1584,3512,3
423,1325,3537,3
424,434,3571,3
425,384,3614,3
426,1783,3695,3
427,2377,3712,3
428,1918,3728,3
429,1913,3759,3
430,2164,3764,3
431,2329,3763,3
432,1886,3786,3
433,1996,3858,3
434,1889,3879,3
435,2036,3889,3
436,2446,3892,3
437,1072,3924,3
438,762,3932,3
439,1941,3932,3
440,1772,3943,3
441,2203,3996,3
442,1470,4006,3
443,847,4032,3
444,2518,4044,3
445,1091,4055,3
446,635,4055,3
447,2592,4079,3
448,1174,4104,3
449,1497,4130,3
450,1398,4140,3
451,1889,4155,3
452,2649,4198,3
453,1107,4231,3
454,2444,4228,3
455,1418,4248,3
456,2166,4256,3
457,2499,4280,3
458,1708,4344,3
459,883,4350,3
460,2773,4390,3
461,2203,4394,3
462,1273,4395,3
463,1717,4409,3
464,1528,4433,3
465,1488,4453,3
466,2404,4493,3
467,1079,4500,3
468,2804,4505,3
469,2678,4501,3
470,1697,4515,3
471,1288,4519,3
472,1931,4562,3
473,2658,4562,3
474,2397,4576,3
475,2873,4639,3
476,2156,4676,3
477,2562,4723,3
478,1771,4723,3
479,2890,4734,3
480,1616,4739,3
481,2197,4741,3
482,2786,4747,3
483,2736,4753,3
484,2576,4776,3
485,1878,4789,3
486,2783,4795,3
487,2612,4796,3
488,1999,4819,3
489,1874,4826,3
490,2897,4830,3
491,2412,4839,3
492,2505,4851,3
493,1585,4863,3
494,1970,4868,3
495,1992,4921,3
496,2108,4926,3
497,2491,4971,3
498,1493,4977,3
499,2253,5143,3
500,1743,5216,3
501,1642,5225,3
502,2144,5249,3
503,1944,5303,3
504,1615,5310,3
505,1884,5310,3
506,2007,5366,3
