N,X,Y,Slice
210,3139,3221,1
211,2400,3232,1
212,2944,3257,1
213,2381,3270,1
214,2696,3263,1
215,3692,3264,1
216,3902,3265,1
217,2800,3263,1
218,2876,3270,1
219,2922,3276,1
220,2272,3310,1
221,3313,3336,1
222,4088,3374,1
223,2187,3396,1
224,2390,3409,1
225,2600,3470,1
226,3836,3517,1
227,3396,3528,1
228,3075,3539,1
229,2929,3538,1
230,2640,3563,1
231,2808,3626,1
232,3728,3644,1
233,2174,3646,1
234,3233,3678,1
235,2360,3686,1
236,3102,3687,1
237,3625,3691,1
238,2253,3778,1
239,2855,3788,1
240,2508,3829,1
241,3390,3860,1
242,3431,3867,1
243,3002,3874,1
244,3175,3939,1
245,2577,3963,1
246,3680,4032,1
247,3538,4035,1
248,3481,4038,1
249,3257,4046,1
250,2347,4049,1
251,2404,4066,1
252,3919,4070,1
253,2426,4113,1
254,2523,4126,1
255,3116,4172,1
256,2382,4190,1
257,3274,4195,1
258,2470,4219,1
259,2937,4246,1
260,2979,4364,1
261,2749,4372,1
262,3333,4389,1
263,3546,4398,1
264,2793,4414,1
265,3758,4426,1
266,3059,4429,1
267,3406,4441,1
268,2844,4459,1
269,2561,4463,1
270,2649,4487,1
271,2659,4517,1
272,2761,4573,1
273,3495,4674,1
274,3366,4685,1
275,2783,4688,1
276,3318,4705,1
277,2930,4752,1
278,3007,4761,1
279,3514,4797,1
280,2840,4803,1
281,2771,4805,1
282,3561,4875,1
283,3709,4884,1
284,3415,4880,1
285,2776,4901,1
286,3665,4922,1
287,3243,4933,1
288,2806,4944,1
289,3419,4961,1
290,2978,4973,1
291,2889,5009,1
292,3366,5071,1
293,3487,5070,1
294,3102,5078,1
295,3432,5087,1
296,2869,5099,1
297,2777,5105,1
298,2906,5116,1
299,3132,5166,1
300,3251,5209,1
301,2884,5234,1
302,3173,5255,1
303,3064,5261,1
304,3275,5364,1
305,2995,5386,1
306,3235,5385,1
308,1792,341,3
309,1654,338,3
310,1719,437,3
311,1631,494,3
312,1774,606,3
313,1448,742,3
314,1485,763,3
315,1650,773,3
316,1179,801,3
317,1097,869,3
318,1027,915,3
319,1350,946,3
320,996,1007,3
321,1575,1045,3
322,1260,1060,3
323,1356,1085,3
324,1052,1108,3
325,1389,1126,3
326,1765,1148,3
327,1526,1160,3
328,1560,1199,3
329,1673,1219,3
330,1226,1256,3
331,1201,1275,3
332,1535,1281,3
333,1731,1339,3
334,694,1352,3
335,1643,1391,3
336,1060,1393,3
337,1773,1419,3
338,1144,1436,3
339,1551,1460,3
340,1698,1483,3
341,1592,1507,3
342,1189,1547,3
343,1457,1577,3
344,848,1586,3
345,1629,1587,3
346,654,1643,3
347,1296,1646,3
348,687,1685,3
349,879,1778,3
350,422,1792,3
351,703,1815,3
352,1710,1824,3
353,1098,1835,3
354,916,1843,3
355,1395,1889,3
356,729,1891,3
357,1622,1919,3
358,1387,1974,3
359,773,1977,3
360,1293,1994,3
361,842,1995,3
362,1757,2006,3
363,1136,2025,3
364,1036,2038,3
365,698,2040,3
366,1234,2073,3
367,272,2171,3
368,1243,2218,3
369,914,2257,3
370,1819,2262,3
371,1076,2276,3
372,1481,2291,3
373,1257,2305,3
374,1018,2350,3
375,802,2367,3
376,1452,2383,3
377,1120,2432,3
378,1769,2469,3
379,948,2474,3
380,1185,2505,3
381,719,2547,3
382,815,2562,3
383,1807,2575,3
384,1451,2697,3
385,1612,2704,3
386,1585,2708,3
387,209,2719,3
388,1415,2744,3
389,720,2764,3
390,407,2766,3
391,1279,2831,3
392,1564,2839,3
393,703,2847,3
394,1325,2878,3
395,1135,2963,3
396,442,2980,3
397,1546,3000,3
398,1888,3009,3
399,1818,3044,3
400,1892,3059,3
401,215,3082,3
402,1487,3116,3
403,408,3112,3
404,1537,3139,3
405,729,3142,3
406,890,3196,3
407,1678,3251,3
408,1278,3249,3
409,1480,3255,3
410,514,3258,3
411,1396,3266,3
412,758,3267,3
413,1006,3316,3
414,1682,3337,3
415,125,3353,3
416,1665,3416,3
417,728,3416,3
418,1463,3419,3
419,1415,3422,3
420,1842,3426,3
421,1015,3437,3
422,587,3444,3
423,904,3463,3
424,313,3472,3
425,1724,3487,3
426,1394,3506,3
427,1402,3608,3
428,482,3643,3
429,733,3645,3
430,1647,3676,3
431,1489,3716,3
432,585,3742,3
433,1523,3751,3
434,1073,3760,3
435,656,3763,3
436,772,3782,3
437,1646,3807,3
438,1471,3811,3
439,617,3811,3
440,252,3840,3
441,671,3912,3
442,876,3929,3
443,307,3998,3
444,1932,4025,3
445,1992,4023,3
446,943,4070,3
447,1200,4075,3
448,1190,4095,3
449,1895,4116,3
450,1310,4149,3
451,720,4174,3
452,2284,4203,3
453,1894,4227,3
454,210,4233,3
455,2129,4238,3
456,1680,4262,3
457,814,4274,3
458,2266,4269,3
459,1083,4337,3
460,968,4341,3
461,582,4345,3
462,1040,4347,3
463,1154,4351,3
464,705,4355,3
465,2307,4366,3
466,1038,4382,3
467,1632,4387,3
468,1825,4399,3
469,901,4398,3
470,399,4423,3
471,1863,4458,3
472,1973,4467,3
473,2028,4474,3
474,1632,4487,3
475,478,4519,3
476,1075,4525,3
477,645,4543,3
478,2285,4548,3
479,1358,4561,3
480,351,4622,3
481,1530,4623,3
482,535,4647,3
483,2250,4647,3
484,2323,4650,3
485,2038,4657,3
486,1328,4659,3
487,1466,4679,3
488,664,4689,3
489,2166,4691,3
490,866,4699,3
491,617,4710,3
492,1291,4717,3
493,1441,4802,3
494,1691,4805,3
495,2303,4851,3
496,447,4901,3
497,2342,4905,3
498,2227,4903,3
499,1932,4918,3
500,1431,4923,3
501,2123,4928,3
502,2179,4935,3
503,2431,4969,3
504,2036,5011,3
505,2476,5010,3
506,2561,5068,3
507,1548,5102,3
508,1047,5111,3
509,2151,5117,3
510,2356,5157,3
511,2740,5157,3
512,1190,5163,3
513,1889,5169,3
514,889,5174,3
515,2563,5180,3
516,2085,5199,3
517,2448,5197,3
518,2362,5230,3
519,2099,5237,3
520,1674,5242,3
521,1471,5268,3
522,1802,5316,3
523,2350,5322,3
524,706,5327,3
525,1478,5344,3
526,2012,5347,3
527,2684,5384,3
528,1377,5424,3
529,1943,5450,3
530,2180,5444,3
531,2973,5473,3
532,2884,5498,3
533,2436,5507,3
534,2249,5530,3
535,2886,5531,3
536,2725,5535,3
537,2549,5546,3
538,1814,5549,3
539,2878,5565,3
540,2758,5583,3
541,2418,5593,3
542,1381,5593,3
543,1857,5621,3
544,2730,5641,3
545,2468,5697,3
546,2721,5713,3
547,2521,5726,3
548,2625,5767,3
549,2132,5876,3
550,1991,5898,3
551,2048,5895,3
552,1520,5934,3
553,2009,5949,3
554,2085,5956,3
555,2260,5959,3
556,1734,6027,3
557,1771,6045,3
