N,X,Y,Slice
122,1880,2095,1
123,713,2101,1
124,275,2113,1
125,1451,2118,1
126,510,2123,1
127,457,2125,1
128,564,2153,1
129,1424,2158,1
130,938,2159,1
131,772,2166,1
132,1534,2181,1
133,307,2178,1
134,371,2182,1
135,2191,2185,1
136,1024,2209,1
137,1087,2243,1
138,375,2261,1
139,1505,2328,1
140,2037,2336,1
141,1691,2344,1
142,588,2380,1
143,483,2381,1
144,1317,2380,1
145,1357,2391,1
146,1874,2408,1
147,817,2427,1
148,1247,2449,1
149,1313,2454,1
150,1262,2458,1
151,1905,2489,1
152,1270,2520,1
153,1377,2524,1
154,1884,2537,1
155,1633,2539,1
156,546,2541,1
157,1009,2544,1
158,274,2564,1
159,2135,2567,1
160,941,2592,1
161,1095,2608,1
162,339,2609,1
163,2048,2618,1
164,2232,2625,1
165,1357,2636,1
166,721,2697,1
167,1609,2705,1
168,1857,2707,1
169,1351,2716,1
170,2246,2719,1
171,235,2762,1
172,1260,2773,1
173,2192,2779,1
174,1199,2778,1
175,2160,2777,1
176,1428,2798,1
177,1719,2801,1
178,1040,2818,1
179,1593,2848,1
180,758,2849,1
181,240,2863,1
182,1091,2870,1
183,255,2888,1
184,944,2924,1
185,1080,2953,1
186,294,2958,1
187,2105,2964,1
188,1847,2963,1
189,2069,2992,1
190,1092,3043,1
191,2128,3063,1
192,1982,3063,1
193,2020,3093,1
194,761,3091,1
195,1724,3100,1
196,2048,3134,1
197,1204,3144,1
198,688,3155,1
199,2021,3185,1
200,971,3206,1
201,580,3210,1
202,1814,3227,1
203,2156,3238,1
204,1887,3243,1
205,886,3269,1
206,860,3266,1
207,1915,3288,1
208,1176,3310,1
209,274,3330,1
210,810,3337,1
211,2044,3354,1
212,2138,3354,1
213,727,3355,1
214,1351,3367,1
215,653,3374,1
216,607,3373,1
217,1823,3380,1
218,1263,3386,1
219,2102,3448,1
220,2002,3462,1
221,2073,3493,1
222,1191,3494,1
223,1615,3502,1
224,1406,3508,1
225,1915,3512,1
226,1418,3523,1
227,1138,3562,1
228,894,3567,1
229,845,3607,1
230,1496,3605,1
231,74,3610,1
232,328,3657,1
233,352,3657,1
234,1512,3678,1
235,969,3677,1
236,639,3700,1
237,1767,3706,1
238,558,3732,1
239,1887,3731,1
240,2094,3735,1
241,507,3773,1
242,746,3825,1
243,644,3845,1
244,743,3845,1
245,396,3888,1
246,1729,3900,1
247,1090,3930,1
248,1372,3961,1
249,473,3971,1
250,1552,3985,1
251,470,4015,1
252,1332,4023,1
253,1044,4034,1
254,1088,4038,1
255,578,4045,1
256,658,4051,1
257,792,4096,1
258,1178,4098,1
259,1769,4098,1
260,1323,4153,1
261,1591,4153,1
262,1126,4160,1
263,1696,4219,1
264,1367,4243,1
265,1224,4241,1
266,464,4262,1
267,223,4264,1
268,931,4287,1
269,950,4318,1
270,846,4327,1
271,1282,4328,1
272,1103,4345,1
273,1831,4360,1
274,1806,4382,1
275,282,4381,1
276,883,4390,1
277,1534,4396,1
278,1731,4415,1
279,1569,4428,1
280,1659,4448,1
281,727,4543,1
282,1559,4576,1
283,1107,4601,1
284,1261,4631,1
285,1210,4633,1
286,642,4634,1
287,818,4636,1
288,1489,4639,1
289,1700,4642,1
290,804,4682,1
291,1042,4844,1
292,1493,4911,1
293,1203,4925,1
294,1451,5074,1
295,229,4571,2
296,589,4686,2
297,107,4745,2
298,590,4742,2
299,482,4764,2
300,327,4841,2
301,394,4886,2
302,1134,4984,2
303,919,4993,2
304,1264,5096,2
305,1468,5178,2
306,409,5191,2
307,1249,5245,2
308,1656,5275,2
309,468,5297,2
310,1407,5351,2
311,1331,5357,2
312,543,5414,2
313,1997,5441,2
314,1536,5469,2
315,1580,5482,2
316,1364,5485,2
317,712,5522,2
318,1410,5518,2
319,1547,5524,2
320,1992,5553,2
321,1257,5579,2
322,2072,5602,2
323,1411,5622,2
324,1647,5625,2
325,1877,5637,2
326,827,5655,2
327,1580,5695,2
328,1372,5746,2
329,1017,5768,2
330,2204,5782,2
331,1239,5781,2
332,1312,5787,2
333,1653,5795,2
334,1953,5796,2
335,2065,5809,2
336,1942,5814,2
337,1463,5821,2
338,1808,5911,2
339,1531,5915,2
340,2037,5916,2
341,2196,5921,2
342,1238,5930,2
343,1799,5940,2
344,2093,5958,2
345,1277,5976,2
346,2120,5983,2
347,1425,6025,2
348,1742,6033,2
349,2419,226,3
350,2090,244,3
351,2282,271,3
352,2251,301,3
353,2525,316,3
354,2263,390,3
355,2210,412,3
356,2729,456,3
357,2122,486,3
358,2529,494,3
359,2147,508,3
360,2190,513,3
361,2371,532,3
362,2144,591,3
363,2274,590,3
364,2696,650,3
365,2293,653,3
366,2179,656,3
367,2857,669,3
368,2242,734,3
369,2921,737,3
370,2574,778,3
371,3123,782,3
372,2648,807,3
373,2280,833,3
374,2529,844,3
375,2960,862,3
376,2791,860,3
377,3156,878,3
378,2321,894,3
379,2886,936,3
380,3317,944,3
381,2395,945,3
382,2628,947,3
383,3454,994,3
384,2514,1011,3
385,3235,1018,3
386,2234,1022,3
387,3164,1075,3
388,2839,1078,3
389,2323,1091,3
390,2738,1090,3
391,3044,1095,3
392,2928,1126,3
393,2695,1141,3
394,3596,1151,3
395,3189,1196,3
396,2878,1226,3
397,2276,1227,3
398,3585,1235,3
399,3503,1256,3
400,2455,1258,3
401,3531,1263,3
402,3089,1293,3
403,2517,1296,3
404,2580,1408,3
405,3424,1409,3
406,2899,1422,3
407,2450,1423,3
408,2942,1425,3
409,3056,1432,3
410,2264,1440,3
411,3253,1496,3
412,2868,1530,3
413,3075,1578,3
414,2869,1584,3
415,2652,1601,3
416,2272,1608,3
417,3483,1641,3
418,2446,1645,3
419,3026,1676,3
420,3648,1688,3
421,3119,1743,3
422,2429,1758,3
423,3233,1786,3
424,2844,1785,3
425,3969,1799,3
426,3847,1817,3
427,3686,1848,3
428,2439,1849,3
429,2742,1857,3
430,2841,1879,3
431,3342,1887,3
432,2898,1891,3
433,3791,1901,3
434,2393,1936,3
435,3257,2004,3
436,2966,2007,3
437,2315,2013,3
438,2986,2033,3
439,4078,2030,3
440,3821,2109,3
441,3077,2134,3
442,3397,2147,3
443,4114,2188,3
444,3152,2193,3
445,2814,2199,3
446,2343,2207,3
447,3425,2267,3
448,3990,2267,3
449,2729,2270,3
450,2668,2289,3
451,3751,2293,3
452,3504,2295,3
453,3812,2302,3
454,3479,2303,3
455,3370,2330,3
456,2814,2330,3
457,2296,2356,3
458,2409,2356,3
459,3931,2364,3
460,3059,2371,3
461,3313,2369,3
462,3816,2386,3
463,3705,2396,3
464,3304,2421,3
465,2465,2429,3
466,3467,2444,3
467,3141,2464,3
468,3094,2467,3
469,4088,2528,3
470,3912,2531,3
471,2511,2533,3
472,3716,2549,3
473,2569,2577,3
474,3679,2583,3
475,4166,2606,3
476,2845,2621,3
477,3479,2617,3
478,3097,2644,3
479,3392,2649,3
480,3492,2675,3
481,3307,2670,3
482,3804,2680,3
483,3229,2703,3
484,3650,2705,3
485,3045,2732,3
486,3850,2742,3
487,2625,2744,3
488,3289,2772,3
489,2978,2780,3
490,2303,2788,3
491,2623,2811,3
492,3447,2819,3
493,3333,2839,3
494,3712,2851,3
495,3986,2861,3
496,2897,2862,3
497,3862,2872,3
498,3745,2884,3
499,2332,2908,3
500,3605,2911,3
501,3155,2913,3
502,3803,2919,3
503,3296,2930,3
504,3524,2942,3
505,3153,2944,3
506,2564,2950,3
507,3487,2989,3
508,2624,3001,3
509,3849,3052,3
510,3120,3056,3
511,3781,3079,3
512,2303,3098,3
513,2330,3163,3
514,2618,3175,3
515,3598,3181,3
516,3825,3226,3
517,4174,3232,3
518,3210,3240,3
519,3378,3292,3
520,2962,3305,3
521,3831,3327,3
522,3437,3346,3
523,3047,3400,3
524,2989,3421,3
525,3380,3459,3
526,3547,3453,3
527,3993,3465,3
528,3485,3474,3
529,2393,3480,3
530,2561,3552,3
531,2548,3574,3
532,3152,3617,3
533,3108,3625,3
534,3392,3642,3
535,4127,3671,3
536,3204,3683,3
537,2286,3678,3
538,2191,3709,3
539,2179,3779,3
540,2335,3825,3
541,2563,3847,3
542,2201,3854,3
543,3251,3868,3
544,2971,3870,3
545,2342,3877,3
546,3384,3881,3
547,3326,3916,3
548,2820,3923,3
549,3595,3946,3
550,2508,3963,3
551,2956,3977,3
552,2201,4013,3
553,2340,4040,3
554,2615,4107,3
555,2167,4115,3
556,3803,4146,3
557,2153,4153,3
558,2187,4163,3
559,3862,4174,3
560,2620,4207,3
561,3658,4233,3
562,2556,4259,3
563,3328,4277,3
564,2849,4309,3
565,3194,4314,3
566,1995,4323,3
567,3119,4332,3
568,2065,4339,3
569,2028,4366,3
570,2783,4386,3
571,2155,4398,3
572,2393,4453,3
573,2205,4457,3
574,2764,4463,3
575,2399,4476,3
576,2708,4545,3
577,2477,4550,3
578,2584,4562,3
579,2205,4625,3
580,3125,4632,3
581,3002,4642,3
582,1879,4653,3
583,1945,4688,3
584,2196,4748,3
585,3338,4750,3
586,1786,4755,3
587,3061,4761,3
588,3354,4779,3
589,2738,4790,3
590,3054,4845,3
591,2004,4863,3
592,1880,4872,3
593,3613,4874,3
594,2094,4893,3
595,2509,5002,3
596,2987,5017,3
597,2056,5034,3
598,1573,5041,3
599,2547,5043,3
600,3442,5078,3
601,2841,5086,3
602,1873,5117,3
603,1628,5127,3
604,2941,5131,3
605,2883,5136,3
606,2351,5157,3
607,2067,5210,3
608,2226,5227,3
609,1809,5268,3
610,3184,5295,3
611,2293,5344,3
612,3045,5406,3
613,2581,5449,3
614,2698,5463,3
615,2381,5465,3
616,2950,5474,3
617,2541,5480,3
618,2915,5489,3
619,2365,5563,3
620,2480,5593,3
