N,X,Y,Slice
162,3427,4469,2
163,3524,4476,2
164,3219,4504,2
165,2738,4510,2
166,3489,4513,2
167,2904,4527,2
168,3472,4609,2
169,4049,4612,2
170,3658,4618,2
171,2448,4645,2
172,3577,4662,2
173,3111,4672,2
174,3910,4678,2
175,3364,4683,2
176,3574,4692,2
177,3475,4710,2
178,3822,4723,2
179,4106,4739,2
180,3619,4772,2
181,2664,4808,2
182,2428,4848,2
183,3699,4862,2
184,4055,4869,2
185,3825,4872,2
186,2943,4876,2
187,4131,4887,2
188,2980,4887,2
189,3981,4895,2
190,3618,4904,2
191,3810,4927,2
192,3050,4943,2
193,3163,4962,2
194,3737,4968,2
195,3811,4990,2
196,2129,5008,2
197,3953,5017,2
198,3866,5044,2
199,3673,5066,2
200,3117,5095,2
201,3395,5100,2
202,3048,5105,2
203,3062,5127,2
204,2940,5192,2
205,2987,5225,2
206,3461,5227,2
207,3231,5259,2
208,2874,5290,2
209,2955,5324,2
210,2843,5343,2
211,3327,5346,2
212,3515,5360,2
213,3126,5370,2
214,2910,5385,2
215,3363,5465,2
216,3128,5472,2
217,2869,5529,2
218,3014,5533,2
219,3351,5544,2
220,2900,5607,2
221,3149,5640,2
222,2984,5667,2
223,1292,195,3
224,1472,250,3
225,1477,295,3
226,1054,337,3
227,1184,414,3
228,1379,471,3
229,923,481,3
230,1464,478,3
231,1289,517,3
232,1417,526,3
233,1154,543,3
234,929,551,3
235,872,553,3
236,1165,585,3
237,682,592,3
238,1103,616,3
239,1055,656,3
240,1263,696,3
241,1506,705,3
242,1327,718,3
243,1402,727,3
244,1128,773,3
245,1200,772,3
246,741,786,3
247,957,791,3
248,1309,792,3
249,1506,790,3
250,1527,815,3
251,1246,830,3
252,1113,830,3
253,1378,883,3
254,560,886,3
255,791,927,3
256,743,961,3
257,1053,1005,3
258,1107,1045,3
259,603,1056,3
260,572,1073,3
261,348,1083,3
262,1012,1086,3
263,704,1092,3
264,646,1156,3
265,491,1213,3
266,1102,1230,3
267,589,1232,3
268,1311,1289,3
269,652,1302,3
270,858,1348,3
271,732,1398,3
272,889,1437,3
273,1608,1456,3
274,497,1459,3
275,988,1479,3
276,1170,1494,3
277,1503,1514,3
278,233,1519,3
279,1417,1523,3
280,98,1527,3
281,1596,1547,3
282,1278,1556,3
283,867,1576,3
284,1405,1595,3
285,1615,1606,3
286,1288,1606,3
287,768,1658,3
288,292,1663,3
289,282,1681,3
290,1064,1717,3
291,275,1740,3
292,1403,1760,3
293,1158,1783,3
294,1523,1782,3
295,1240,1812,3
296,551,1831,3
297,1331,1891,3
298,358,1917,3
299,682,1931,3
300,1331,1938,3
301,1236,1964,3
302,1480,1963,3
303,1553,1962,3
304,410,2003,3
305,230,2006,3
306,899,2029,3
307,1646,2033,3
308,970,2049,3
309,62,2063,3
310,339,2074,3
311,1639,2077,3
312,394,2101,3
313,1858,2107,3
314,1554,2103,3
315,1049,2126,3
316,1492,2174,3
317,1621,2189,3
318,1064,2209,3
319,54,2221,3
320,1644,2251,3
321,838,2339,3
322,246,2341,3
323,1885,2394,3
324,1931,2398,3
325,1049,2401,3
326,123,2427,3
327,1759,2437,3
328,1507,2445,3
329,1713,2473,3
330,1851,2488,3
331,502,2501,3
332,1146,2496,3
333,1862,2508,3
334,869,2518,3
335,1906,2544,3
336,791,2566,3
337,1022,2557,3
338,1974,2621,3
339,676,2644,3
340,2059,2651,3
341,579,2649,3
342,1647,2676,3
343,1444,2679,3
344,826,2679,3
345,1182,2697,3
346,1980,2792,3
347,942,2799,3
348,1746,2812,3
349,841,2828,3
350,1241,2831,3
351,798,2887,3
352,1057,2890,3
353,1007,2894,3
354,799,2934,3
355,579,2935,3
356,487,2940,3
357,1605,2940,3
358,1309,2957,3
359,534,2963,3
360,1249,2971,3
361,1574,2994,3
362,1772,3050,3
363,1224,3057,3
364,1473,3056,3
365,1960,3060,3
366,2092,3065,3
367,1365,3074,3
368,744,3077,3
369,2219,3079,3
370,1933,3091,3
371,611,3104,3
372,1579,3130,3
373,1799,3143,3
374,1263,3185,3
375,1833,3195,3
376,1934,3247,3
377,2125,3253,3
378,2377,3326,3
379,1085,3325,3
380,1903,3362,3
381,1792,3388,3
382,1836,3397,3
383,1486,3419,3
384,2297,3439,3
385,1180,3450,3
386,1251,3480,3
387,1486,3486,3
388,904,3495,3
389,1710,3541,3
390,1448,3592,3
391,2027,3604,3
392,1530,3704,3
393,2347,3703,3
394,1884,3725,3
395,1699,3751,3
396,2615,3802,3
397,2468,3819,3
398,1961,3860,3
399,1856,3891,3
400,2506,3919,3
401,2408,3977,3
402,1888,3981,3
403,2643,4053,3
404,1776,4060,3
405,2525,4078,3
406,1990,4080,3
407,2041,4166,3
408,2594,4182,3
409,2341,4221,3
410,2398,4297,3
411,2015,4333,3
412,1706,4349,3
413,1880,4370,3
414,1700,4438,3
415,2247,4575,3
416,1847,4610,3
417,2289,4666,3
418,1929,4818,3
