N,X,Y,Slice
350,3618,2332,3
351,2337,2334,3
352,2741,2337,3
353,2871,2341,3
354,3042,2361,3
355,2279,2364,3
356,3296,2397,3
357,3459,2427,3
358,3227,2428,3
359,3419,2441,3
360,3244,2447,3
361,2766,2465,3
362,2293,2473,3
363,2561,2508,3
364,2278,2512,3
365,2642,2520,3
366,2980,2531,3
367,2263,2563,3
368,3656,2570,3
369,3685,2586,3
370,3569,2595,3
371,3069,2599,3
372,2316,2604,3
373,3192,2616,3
374,2281,2626,3
375,2757,2660,3
376,2163,2724,3
377,2867,2783,3
378,2394,2784,3
379,2518,2820,3
380,2519,2849,3
381,2167,2892,3
382,2752,2962,3
383,2671,2966,3
384,2008,2996,3
385,3390,3001,3
386,2254,3053,3
387,2490,3062,3
388,2764,3111,3
389,2990,3122,3
390,2991,3140,3
391,2580,3157,3
392,3162,3168,3
393,3144,3210,3
394,2041,3219,3
395,2741,3262,3
396,1937,3336,3
397,2797,3401,3
398,2716,3425,3
399,1933,3472,3
400,2889,3468,3
401,2510,3528,3
402,1911,3544,3
403,1758,3542,3
404,2069,3594,3
405,2320,3607,3
406,1788,3626,3
407,2189,3697,3
408,1984,3750,3
409,2465,3765,3
410,2457,3785,3
411,2332,3782,3
412,2517,3866,3
413,1526,3896,3
414,2178,3899,3
415,1459,3920,3
416,1563,3984,3
417,1563,4030,3
418,2078,4060,3
419,1885,4065,3
420,1723,4087,3
421,1660,4091,3
422,2329,4123,3
423,2348,4140,3
424,1932,4174,3
425,1757,4185,3
426,1903,4203,3
427,1816,4289,3
428,2269,4366,3
429,2146,4404,3
430,2119,4565,3
431,2242,4594,3
432,2241,4662,3
433,2253,4719,3
