node,degree,centrality,clustering
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,2.0,0.0,1.0
3,3.0,16.0,0.6666666666666666
4,2.0,12.0,0.0
5,1.0,0.0,0.0
6,3.0,60.0,0.6666666666666666
7,1.0,0.0,0.0
8,5.0,112.0,0.6
9,0.0,0.0,0.0
10,5.0,36.0,0.6
11,1.0,0.0,0.0
12,1.0,0.0,0.0
13,2.0,0.0,1.0
14,0.0,0.0,0.0
15,3.0,88.0,0.3333333333333333
16,2.0,110.0,0.0
17,3.0,0.0,1.0
18,1.0,0.0,0.0
19,4.0,14.666666666666666,0.3333333333333333
20,3.0,24.0,0.3333333333333333
21,3.0,240.0,0.6666666666666666
22,4.0,7.333333333333333,0.5
23,1.0,0.0,0.0
24,5.0,17.333333333333332,0.4
25,3.0,16.0,0.6666666666666666
26,3.0,12.0,0.3333333333333333
27,1.0,0.0,0.0
28,3.0,60.0,0.6666666666666666
29,1.0,0.0,0.0
30,1.0,0.0,0.0
31,0.0,0.0,0.0
32,2.0,0.0,1.0
33,1.0,0.0,0.0
34,4.0,58.0,0.6666666666666666
35,5.0,19.333333333333332,0.5
36,3.0,124.0,0.3333333333333333
37,1.0,0.0,0.0
38,4.0,90.0,0.3333333333333333
39,4.0,88.0,0.5
40,1.0,0.0,0.0
41,2.0,0.0,1.0
42,1.0,0.0,0.0
43,2.0,0.0,1.0
44,2.0,0.0,1.0
45,1.0,0.0,0.0
46,3.0,1.0,0.6666666666666666
47,1.0,0.0,0.0
48,3.0,1.6666666666666665,0.6666666666666666
49,1.0,0.0,0.0
50,2.0,460.0,0.0
51,3.0,240.0,0.6666666666666666
52,0.0,0.0,0.0
53,2.0,0.0,1.0
54,5.0,164.66666666666669,0.6
55,2.0,324.0,0.0
56,1.0,0.0,0.0
57,5.0,118.0,0.5
58,1.0,0.0,0.0
59,3.0,4.0,0.6666666666666666
60,3.0,160.0,0.3333333333333333
61,2.0,0.0,1.0
62,2.0,0.0,1.0
63,2.0,16.0,0.0
64,5.0,64.00000000000003,0.8
65,3.0,102.0,0.0
66,0.0,0.0,0.0
67,5.0,32.0,0.2
68,3.0,504.0,0.3333333333333333
69,3.0,1.6666666666666665,0.6666666666666666
70,2.0,286.0,0.0
71,2.0,0.0,1.0
72,1.0,0.0,0.0
73,4.0,4.0,0.6666666666666666
74,3.0,4.0,0.6666666666666666
75,2.0,0.0,1.0
76,0.0,0.0,0.0
77,3.0,484.0,0.3333333333333333
78,3.0,28.0,0.3333333333333333
79,4.0,1.9999999999999998,0.8333333333333334
80,5.0,16.0,0.4
81,1.0,0.0,0.0
82,2.0,36.0,0.0
83,1.0,0.0,0.0
84,2.0,0.0,1.0
85,0.0,0.0,0.0
86,3.0,1.0,0.6666666666666666
87,2.0,0.0,1.0
88,0.0,0.0,0.0
89,1.0,0.0,0.0
90,3.0,18.0,0.3333333333333333
91,4.0,232.0,0.3333333333333333
92,2.0,0.0,1.0
93,5.0,88.0,0.4
94,1.0,0.0,0.0
95,2.0,540.0,0.0
96,2.0,46.0,0.0
97,2.0,128.0,0.0
98,0.0,0.0,0.0
99,2.0,0.0,1.0
100,0.0,0.0,0.0
101,2.0,0.0,1.0
102,2.0,288.0,0.0
103,3.0,58.0,0.0
104,3.0,64.0,0.3333333333333333
105,2.0,30.0,0.0
106,2.0,0.0,1.0
107,3.0,0.0,1.0
108,2.0,0.0,1.0
109,2.0,40.0,0.0
110,4.0,88.0,0.5
111,3.0,12.0,0.3333333333333333
112,4.0,130.0,0.3333333333333333
113,0.0,0.0,0.0
114,3.0,12.0,0.3333333333333333
115,1.0,0.0,0.0
116,0.0,0.0,0.0
117,4.0,106.0,0.6666666666666666
118,2.0,0.0,1.0
119,4.0,4.0,0.6666666666666666
120,2.0,6.0,0.0
121,1.0,0.0,0.0
122,2.0,126.0,0.0
123,2.0,40.0,0.0
124,2.0,0.0,1.0
125,2.0,0.0,1.0
126,0.0,0.0,0.0
127,2.0,24.0,0.0
128,3.0,10.0,0.3333333333333333
129,3.0,532.0,0.3333333333333333
130,0.0,0.0,0.0
131,3.0,1.0,0.6666666666666666
132,0.0,0.0,0.0
133,2.0,0.0,1.0
134,4.0,2.0,0.6666666666666666
135,3.0,154.0,0.3333333333333333
136,1.0,0.0,0.0
137,2.0,0.0,1.0
138,2.0,2.0,0.0
139,2.0,56.0,0.0
140,4.0,37.0,0.3333333333333333
141,3.0,432.0,0.3333333333333333
142,2.0,0.0,1.0
143,2.0,0.0,1.0
144,5.0,112.0,0.6
145,2.0,12.0,0.0
146,3.0,1.0,0.6666666666666666
147,0.0,0.0,0.0
148,3.0,126.0,0.3333333333333333
149,1.0,0.0,0.0
150,5.0,484.0,0.6
151,2.0,0.0,1.0
152,2.0,0.0,1.0
153,2.0,0.0,1.0
154,4.0,0.0,1.0
155,4.0,102.0,0.16666666666666666
156,1.0,0.0,0.0
157,3.0,34.0,0.3333333333333333
158,3.0,280.0,0.3333333333333333
159,3.0,8.0,0.3333333333333333
160,6.0,136.66666666666666,0.6666666666666666
161,4.0,9.0,0.6666666666666666
162,0.0,0.0,0.0
163,5.0,295.0,0.4
164,3.0,50.0,0.6666666666666666
165,5.0,146.66666666666666,0.4
166,4.0,1.9999999999999998,0.8333333333333334
167,0.0,0.0,0.0
168,6.0,136.66666666666666,0.6666666666666666
169,2.0,0.0,1.0
170,1.0,0.0,0.0
171,2.0,120.0,0.0
172,0.0,0.0,0.0
173,3.0,2.0,0.6666666666666666
174,3.0,364.0,0.3333333333333333
175,2.0,0.0,1.0
176,4.0,628.0,0.16666666666666666
177,3.0,50.0,0.6666666666666666
178,1.0,0.0,0.0
179,2.0,10.0,0.0
180,3.0,1.0,0.6666666666666666
181,2.0,0.0,1.0
182,2.0,0.0,1.0
