cell,x,y,slice,radius
0,0,5921,0,0
1,1808,5697,3,138
2,1782,5668,3,143
3,1494,5512,3,132
4,1714,5411,3,126
5,1585,5412,3,148
6,1757,5351,3,127
7,1806,5316,3,136
8,1304,5170,3,129
9,1403,5080,3,147
10,1786,5052,3,141
11,1328,5043,3,136
12,1664,5043,3,126
13,788,4887,3,150
14,1090,4870,3,144
15,1213,4870,3,141
16,773,4838,3,139
17,1226,4824,3,128
18,1656,4734,3,148
19,545,4661,3,147
20,1217,4663,3,126
21,1855,4466,3,126
22,912,4433,3,144
23,1808,4401,3,141
24,1023,4399,3,143
25,1563,4398,3,129
26,1137,4372,3,129
27,603,4341,3,137
28,1303,4333,3,130
29,1130,4328,3,132
30,563,4128,3,141
31,712,4125,3,132
32,656,4103,3,128
33,1436,4094,3,134
34,1580,4077,3,148
35,1669,4077,3,131
36,1756,4075,3,140
37,645,4074,3,144
38,232,4034,3,149
39,1115,4014,3,133
40,1129,3963,3,136
41,286,3899,3,136
42,1086,3889,3,144
43,164,3857,3,137
44,1235,3852,3,146
45,994,3836,3,143
46,1613,3798,3,140
47,355,3758,3,131
48,1760,3753,3,143
49,1258,3734,3,139
50,543,3695,3,136
51,1589,3695,3,129
52,1137,3694,3,131
53,589,3612,3,137
54,1006,3540,3,130
55,240,3506,3,125
56,519,3465,3,150
57,1211,3469,3,146
58,1055,3406,3,136
59,1522,3302,3,150
60,797,3250,3,144
61,886,3236,3,149
62,303,3007,3,145
63,50,3008,3,127
64,865,3006,3,133
65,660,2931,3,132
66,2023,2872,3,136
67,1724,2761,3,141
68,844,2763,3,130
69,1247,2742,3,138
70,1397,2700,3,131
71,991,2635,3,134
72,1776,2578,3,136
73,1140,2570,3,143
74,401,2470,3,138
75,1291,2411,3,137
76,1755,2409,3,136
77,529,2404,3,142
78,1125,2320,3,141
79,2180,2310,3,130
80,655,2213,3,135
81,373,2184,3,142
82,625,2140,3,135
83,370,2067,3,130
84,569,2055,3,143
85,958,2021,3,129
86,1770,2019,3,146
87,1981,1937,3,139
88,1176,1898,3,146
89,452,1851,3,135
90,858,1816,3,132
91,2156,1816,3,132
92,2031,1799,3,130
93,1265,1797,3,143
94,1580,1779,3,135
95,2502,1513,3,126
96,1876,1495,3,134
97,836,1467,3,135
98,1601,1433,3,125
99,1359,1376,3,134
100,544,1342,3,132
101,2698,1217,3,128
102,2032,1050,3,149
103,2411,1045,3,127
104,1130,1010,3,135
105,2063,988,3,137
106,1709,926,3,132
107,2498,901,3,139
108,1140,821,3,132
109,2211,672,3,127
110,1538,517,3,125
111,1829,443,3,148
112,2135,407,3,127
113,1924,386,3,139
