comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,3,0.0,0.0
3,3,1.0,1.0
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,3,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,3,0.0,0.0
14,4,0.0,0.0
15,2,0.0,0.0
16,4,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,3,1.0,1.0
22,2,0.0,0.0
23,2,0.0,0.0
24,3,0.0,0.0
25,2,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,4,0.8333333333333333,0.75
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,3,1.0,1.0
43,2,0.0,0.0
