comp,bumber of nodes,global clustering coefficient,transitivity
1,19,0.5947368421052632,0.7058823529411765
2,29,0.6249589490968801,0.5833333333333334
3,17,0.6994397759103642,0.6923076923076923
4,4,0.8333333333333333,0.75
5,29,0.6026272577996715,0.6504424778761062
6,30,0.49047619047619045,0.4528301886792453
7,29,0.35977011494252875,0.41379310344827586
8,11,0.4753246753246753,0.5538461538461539
9,11,0.5272727272727272,0.5142857142857142
10,5,0.4666666666666666,0.5
11,5,0.4666666666666666,0.5
12,14,0.5931972789115646,0.6631578947368421
13,5,0.9,0.875
14,6,0.6666666666666666,0.7777777777777778
15,5,0.7,0.8
16,7,0.42857142857142855,0.631578947368421
17,5,0.4666666666666666,0.5
18,3,1.0,1.0
19,2,0.0,0.0
20,5,0.0,0.0
21,4,0.5833333333333333,0.6
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
