comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,4,0.0,0.0
4,2,0.0,0.0
5,8,0.0,0.0
6,3,1.0,1.0
7,2,0.0,0.0
8,2,0.0,0.0
9,3,0.0,0.0
10,4,0.0,0.0
11,3,0.0,0.0
12,2,0.0,0.0
13,4,0.5833333333333334,0.6
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,4,0.8333333333333333,0.75
20,4,0.5833333333333334,0.6
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,3,0.0,0.0
26,4,0.8333333333333333,0.75
27,2,0.0,0.0
28,4,0.5833333333333334,0.6
29,2,0.0,0.0
30,3,1.0,1.0
31,3,0.0,0.0
32,2,0.0,0.0
33,4,0.0,0.0
34,4,0.8333333333333333,0.75
35,2,0.0,0.0
36,2,0.0,0.0
37,4,0.5833333333333334,0.6
38,2,0.0,0.0
39,3,0.0,0.0
40,3,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,0.0,0.0
45,3,0.0,0.0
46,2,0.0,0.0
47,3,1.0,1.0
48,2,0.0,0.0
49,3,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,4,0.5833333333333333,0.6
53,3,1.0,1.0
54,2,0.0,0.0
55,4,1.0,1.0
56,2,0.0,0.0
57,3,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,3,0.0,0.0
61,2,0.0,0.0
62,2,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,2,0.0,0.0
67,3,0.0,0.0
68,2,0.0,0.0
69,2,0.0,0.0
70,2,0.0,0.0
71,2,0.0,0.0
72,2,0.0,0.0
73,2,0.0,0.0
74,2,0.0,0.0
75,2,0.0,0.0
76,5,0.4666666666666666,0.5
77,2,0.0,0.0
78,4,0.5833333333333333,0.6
79,2,0.0,0.0
80,2,0.0,0.0
81,2,0.0,0.0
82,2,0.0,0.0
83,2,0.0,0.0
84,2,0.0,0.0
85,2,0.0,0.0
86,2,0.0,0.0
87,2,0.0,0.0
88,2,0.0,0.0
89,2,0.0,0.0
90,2,0.0,0.0
91,2,0.0,0.0
