comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,4,0.5833333333333333,0.6
3,2,0.0,0.0
4,3,0.0,0.0
5,2,0.0,0.0
6,4,0.0,0.0
7,2,0.0,0.0
8,4,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,3,1.0,1.0
12,2,0.0,0.0
13,2,0.0,0.0
14,4,0.5833333333333333,0.6
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,4,0.8333333333333333,0.75
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,6,0.27777777777777773,0.375
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,3,0.0,0.0
29,2,0.0,0.0
30,5,0.0,0.0
31,3,1.0,1.0
32,2,0.0,0.0
33,2,0.0,0.0
