comp,bumber of nodes,global clustering coefficient,transitivity
1,6,0.9333333333333332,0.9230769230769231
2,6,0.7777777777777777,0.6
3,4,0.5833333333333333,0.6
4,7,0.5714285714285714,0.75
5,3,1.0,1.0
6,3,0.0,0.0
7,3,1.0,1.0
8,4,0.5833333333333333,0.6
9,5,1.0,1.0
10,2,0.0,0.0
11,4,0.8333333333333333,0.75
12,4,0.5833333333333333,0.6
13,4,0.5833333333333334,0.6
14,7,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,3,0.0,0.0
22,2,0.0,0.0
23,4,0.0,0.0
24,4,0.5833333333333334,0.6
25,2,0.0,0.0
26,2,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,3,0.0,0.0
30,3,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,4,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
