cell,x,y,slice,radius
0,0,4977,0,0
1,1574,4938,1,133
2,1074,4811,1,140
3,1405,4792,1,130
4,1590,4653,1,133
5,1621,4633,1,136
6,1710,4623,1,144
7,848,4622,1,134
8,1371,4620,1,150
9,1549,4597,1,128
10,1383,4582,1,125
11,703,4538,1,139
12,950,4479,1,126
13,1710,4480,1,128
14,1618,4406,1,147
15,1780,4390,1,133
16,425,4348,1,127
17,1699,4346,1,139
18,1273,4337,1,141
19,181,4294,1,139
20,986,4291,1,134
21,804,4286,1,145
22,650,4278,1,126
23,1016,4262,1,149
24,1104,4244,1,135
25,1262,4239,1,127
26,1080,4213,1,128
27,1171,4187,1,147
28,1402,4184,1,142
29,1524,4183,1,143
30,1231,4045,1,127
31,1629,4037,1,140
32,1848,4026,1,131
33,601,3993,1,129
34,257,3990,1,126
35,1411,3977,1,141
36,736,3971,1,145
37,485,3904,1,132
38,721,3888,1,141
39,849,3860,1,147
40,1024,3841,1,149
41,360,3831,1,128
42,1396,3829,1,126
43,1771,3797,1,141
44,648,3762,1,127
45,1217,3751,1,133
46,1742,3740,1,128
47,295,3684,1,137
48,62,3681,1,132
49,1441,3677,1,143
50,121,3669,1,136
51,522,3670,1,138
52,921,3666,1,136
53,793,3662,1,129
54,212,3644,1,131
55,174,3640,1,126
56,671,3630,1,149
57,646,3540,1,134
58,1867,3533,1,145
59,1489,3519,1,136
60,1410,3516,1,135
61,1217,3498,1,136
62,1055,3473,1,127
63,587,3441,1,138
64,268,3441,1,133
65,1524,3407,1,136
66,1110,3385,1,148
67,251,3379,1,144
68,561,3362,1,149
69,1380,3358,1,147
70,1218,3342,1,144
71,1743,3333,1,141
72,969,3270,1,127
73,838,3264,1,141
74,1776,3261,1,150
75,1574,3252,1,132
76,1444,3242,1,134
77,335,3225,1,142
78,1982,3218,1,149
79,331,3198,1,143
80,1674,3155,1,145
81,407,3152,1,136
82,963,3139,1,136
83,661,3137,1,128
84,1501,3098,1,135
85,1153,3094,1,126
86,351,3079,1,132
87,597,3074,1,126
88,571,3065,1,149
89,2042,3037,1,144
90,595,3032,1,148
91,1897,3000,1,148
92,449,2958,1,145
93,564,2914,1,149
94,982,2880,1,129
95,819,2873,1,141
96,500,2870,1,140
97,1188,2858,1,149
98,1837,2851,1,132
99,972,2833,1,133
100,1751,2822,1,142
101,716,2809,1,138
102,876,2798,1,127
103,465,2784,1,137
104,2028,2778,1,130
105,1307,2772,1,133
106,1141,2742,1,138
107,613,2739,1,136
108,1618,2716,1,135
109,1817,2712,1,145
110,486,2708,1,144
111,1352,2695,1,150
112,1064,2663,1,132
113,1111,2650,1,142
114,1602,2635,1,130
115,1111,2610,1,150
116,238,2599,1,126
117,874,2596,1,146
118,953,2587,1,140
119,572,2555,1,132
120,1546,2553,1,136
121,1367,2554,1,127
122,1070,2548,1,134
123,641,2512,1,149
124,847,2497,1,141
125,462,2497,1,132
126,1307,2449,1,145
127,1615,2419,1,142
128,950,2370,1,128
129,1477,2323,1,150
130,886,2300,1,150
131,599,2289,1,144
132,1005,2254,1,147
133,421,2243,1,128
134,1014,2234,1,130
135,528,2209,1,126
136,2020,2177,1,141
137,739,2157,1,147
138,453,2136,1,140
139,2008,2132,1,131
140,573,2127,1,144
141,1130,2127,1,142
142,1718,2119,1,150
143,1418,2099,1,129
144,466,2091,1,129
145,1660,2080,1,148
146,1721,2026,1,143
147,1505,2023,1,126
148,2020,2001,1,149
149,998,1997,1,136
150,617,1971,1,129
151,1673,1950,1,132
152,1309,1945,1,140
153,778,1886,1,131
154,1611,1818,1,143
155,549,1782,1,131
156,1978,1780,1,140
157,511,1737,1,128
158,885,1717,1,141
159,1654,1718,1,142
160,1369,1678,1,126
161,241,1653,1,129
162,1275,1647,1,147
163,910,1594,1,135
164,1398,1590,1,131
165,580,1580,1,145
166,1504,1569,1,148
167,941,1553,1,142
168,1313,1544,1,141
169,687,1511,1,126
170,469,1490,1,132
171,1093,1453,1,126
172,1680,1410,1,150
173,1407,1408,1,126
174,850,1379,1,147
175,629,1364,1,142
176,717,1335,1,146
177,1513,1328,1,126
178,481,1304,1,150
179,1683,1295,1,134
180,852,1282,1,132
181,1506,1252,1,136
182,575,1212,1,143
183,1401,1191,1,126
184,1195,1148,1,131
185,632,1140,1,134
186,1673,1135,1,139
187,1061,1101,1,149
188,954,1094,1,140
189,1553,1055,1,126
190,870,1033,1,146
191,1086,961,1,139
192,1090,933,1,129
193,1470,926,1,150
194,1201,918,1,143
195,1622,899,1,150
196,1356,894,1,134
197,1567,790,1,135
198,1357,779,1,144
199,1561,758,1,133
200,1838,4858,3,139
201,1767,4751,3,148
202,2125,4721,3,148
203,2229,4669,3,128
204,1767,4662,3,149
205,2408,4661,3,141
206,1933,4553,3,149
207,2355,4451,3,142
208,2489,4452,3,140
209,2045,4451,3,125
210,2666,4450,3,139
211,2282,4436,3,140
212,1868,4437,3,134
213,1926,4407,3,128
214,2658,4386,3,147
215,2043,4347,3,141
216,2408,4327,3,132
217,2232,4301,3,126
218,2511,4272,3,136
219,2828,4256,3,128
220,2637,4202,3,143
221,2209,4200,3,130
222,2352,4187,3,132
223,2728,4169,3,139
224,2825,4155,3,138
225,2125,4137,3,137
226,2181,4111,3,150
227,2133,4082,3,145
228,2118,4008,3,150
229,2084,4001,3,129
230,2338,3939,3,147
231,2896,3880,3,138
232,3270,3862,3,137
233,2470,3829,3,130
234,3085,3829,3,136
235,2184,3823,3,130
236,2264,3820,3,125
237,3341,3809,3,149
238,3060,3801,3,146
239,2689,3789,3,133
240,3101,3774,3,149
241,2200,3761,3,129
242,3048,3713,3,131
243,2061,3691,3,125
244,2502,3692,3,136
245,2041,3673,3,129
246,2946,3668,3,133
247,2623,3625,3,139
248,2314,3620,3,130
249,2918,3600,3,132
250,3301,3597,3,134
251,2793,3574,3,136
252,3133,3555,3,145
253,2137,3544,3,140
254,3382,3502,3,147
255,3031,3498,3,134
256,2956,3463,3,147
257,2109,3447,3,132
258,3567,3437,3,126
259,2803,3410,3,138
260,2328,3365,3,129
261,2673,3349,3,127
262,2184,3343,3,125
263,3275,3337,3,147
264,2684,3322,3,129
265,2052,3315,3,140
266,3630,3314,3,133
267,3085,3309,3,148
268,2825,3304,3,146
269,3503,3271,3,144
270,3056,3232,3,140
271,2444,3229,3,138
272,2504,3223,3,149
273,2743,3213,3,131
274,3674,3145,3,148
275,3225,3117,3,150
276,2902,3111,3,150
277,2839,3096,3,132
278,3230,3061,3,141
279,2077,3042,3,129
280,2763,3041,3,135
281,2320,3025,3,150
282,2389,2996,3,150
283,2602,2943,3,140
284,2918,2939,3,126
285,2650,2927,3,150
286,3495,2925,3,140
287,2535,2901,3,133
288,3305,2887,3,132
289,2623,2883,3,148
290,3725,2874,3,137
291,3603,2853,3,145
292,2308,2851,3,138
293,3496,2800,3,145
294,2413,2756,3,134
295,2696,2732,3,132
296,3486,2716,3,127
297,3626,2696,3,136
298,2963,2694,3,145
299,3662,2671,3,127
300,2912,2665,3,130
301,2790,2649,3,127
302,3180,2644,3,127
303,2163,2627,3,141
304,3783,2620,3,137
305,3573,2567,3,134
306,3756,2554,3,132
307,2375,2519,3,130
308,3427,2514,3,143
309,2804,2486,3,140
310,3204,2481,3,143
311,2509,2469,3,144
312,3670,2429,3,142
313,3023,2430,3,148
314,3507,2404,3,138
315,3416,2324,3,148
316,2503,2302,3,126
317,3720,2285,3,135
318,3458,2266,3,129
319,3335,2247,3,143
320,2580,2237,3,150
321,2993,2212,3,147
322,3213,2206,3,129
323,2280,2141,3,143
324,2983,2127,3,140
325,2193,2115,3,134
326,3125,2070,3,148
327,2892,2067,3,141
328,3437,2039,3,147
329,2708,2031,3,146
330,3533,2025,3,141
331,2754,2017,3,139
332,3656,1960,3,137
333,3761,1952,3,135
334,3510,1953,3,140
335,3131,1934,3,127
336,2605,1905,3,139
337,2405,1860,3,148
338,3515,1851,3,147
