comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.0,0.0
2,2,0.0,0.0
3,3,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,3,0.0,0.0
7,5,0.8666666666666666,0.7894736842105263
8,16,0.40625,0.3409090909090909
9,2,0.0,0.0
10,5,0.5333333333333333,0.6
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,3,0.0,0.0
16,2,0.0,0.0
17,4,0.5833333333333333,0.6
18,5,0.0,0.0
19,2,0.0,0.0
20,4,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,4,0.0,0.0
29,3,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,7,0.5952380952380951,0.6206896551724138
33,3,0.0,0.0
34,3,1.0,1.0
35,2,0.0,0.0
36,3,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,3,1.0,1.0
40,2,0.0,0.0
