cell,x,y,slice,radius
0,0,4859,0,0
1,2311,4843,1,141
2,2498,4814,1,137
3,2371,4737,1,148
4,2593,4722,1,135
5,2306,4637,1,149
6,2678,4613,1,130
7,3193,4603,1,132
8,2971,4600,1,146
9,3077,4577,1,143
10,2561,4574,1,134
11,2250,4557,1,142
12,2665,4496,1,138
13,2090,4494,1,125
14,2334,4479,1,129
15,2987,4474,1,138
16,3466,4369,1,133
17,3333,4365,1,147
18,2959,4349,1,137
19,2095,4335,1,127
20,2223,4304,1,146
21,2804,4291,1,142
22,2599,4259,1,132
23,2726,4246,1,128
24,3062,4228,1,129
25,3311,4220,1,142
26,2421,4194,1,125
27,3278,4151,1,126
28,2025,4121,1,149
29,2781,4090,1,147
30,2477,4083,1,134
31,2861,4079,1,126
32,2550,4043,1,142
33,2442,3993,1,141
34,3363,3979,1,130
35,3280,3978,1,148
36,2676,3956,1,146
37,1991,3945,1,132
38,2336,3936,1,126
39,2271,3935,1,137
40,2414,3918,1,149
41,3002,3903,1,136
42,2889,3878,1,125
43,3472,3843,1,143
44,2128,3809,1,136
45,2421,3792,1,126
46,3512,3789,1,125
47,3102,3789,1,136
48,2697,3749,1,142
49,3406,3731,1,149
50,3014,3711,1,126
51,3345,3711,1,144
52,3467,3684,1,135
53,3203,3681,1,126
54,2435,3668,1,126
55,2599,3646,1,128
56,3468,3643,1,149
57,3153,3643,1,139
58,2993,3640,1,148
59,2082,3593,1,142
60,2709,3587,1,128
61,2189,3579,1,142
62,1979,3543,1,138
63,3446,3539,1,131
64,3452,3519,1,144
65,2647,3500,1,132
66,2511,3490,1,140
67,2200,3490,1,133
68,2289,3404,1,127
69,3524,3394,1,147
70,3161,3375,1,129
71,2627,3357,1,149
72,1873,3348,1,137
73,2823,3326,1,137
74,2291,3306,1,126
75,3003,3275,1,130
76,2165,3272,1,133
77,2480,3227,1,127
78,2059,3222,1,149
79,3424,3218,1,143
80,3227,3216,1,126
81,1970,3215,1,125
82,2117,3210,1,127
83,2659,3209,1,148
84,1996,3188,1,129
85,2096,3144,1,143
86,2765,3124,1,128
87,2711,3123,1,141
88,3171,3084,1,147
89,3203,3073,1,127
90,2737,3046,1,134
91,3333,3029,1,146
92,2893,3028,1,133
93,2868,3028,1,130
94,3140,2909,1,131
95,2299,2903,1,142
96,2157,2898,1,133
97,3073,2890,1,144
98,2438,2872,1,137
99,2024,2856,1,141
100,3197,2856,1,136
101,2494,2852,1,125
102,2462,2832,1,144
103,3210,2816,1,132
104,3474,2787,1,139
105,2308,2785,1,130
106,2416,2783,1,138
107,2888,2759,1,128
108,3345,2754,1,132
109,2558,2727,1,136
110,2789,2724,1,146
111,2106,2723,1,128
112,1908,2711,1,147
113,2941,2661,1,129
114,1857,2638,1,128
115,1869,2603,1,136
116,2666,2574,1,134
117,3504,2568,1,135
118,2018,2564,1,126
119,3039,2555,1,127
120,2328,2551,1,140
121,2968,2533,1,144
122,1857,2531,1,137
123,1983,2481,1,134
124,2442,2459,1,136
125,1775,2450,1,143
126,3293,2396,1,128
127,3026,2385,1,148
128,3146,2383,1,135
129,1923,2380,1,133
130,2937,2373,1,150
131,2186,2371,1,143
132,2013,2331,1,134
133,2955,2320,1,129
134,2063,2314,1,125
135,2416,2314,1,145
136,2042,2298,1,142
137,2817,2297,1,127
138,1987,2290,1,136
139,3617,2241,1,149
140,2003,2226,1,143
141,2301,2215,1,130
142,2958,2127,1,143
143,2807,2080,1,135
144,2042,2076,1,130
145,2081,2031,1,126
146,2986,2020,1,126
147,2778,2001,1,130
148,1948,1987,1,147
149,2446,1971,1,138
150,3055,1965,1,133
151,2331,1946,1,128
152,2759,1945,1,125
153,2954,1924,1,134
154,1837,1890,1,148
155,2879,1881,1,141
156,2323,1852,1,148
157,3078,1828,1,126
158,1977,1821,1,148
159,1815,1766,1,136
160,3482,1745,1,131
161,2931,1679,1,141
162,2514,1656,1,138
163,3221,1624,1,136
164,2641,1604,1,150
165,2080,1570,1,141
166,3243,1564,1,141
167,2882,1546,1,145
168,3134,1533,1,127
169,2004,1523,1,140
170,3650,1454,1,141
171,2798,1405,1,134
172,1903,1357,1,134
173,2915,1352,1,145
174,2828,1338,1,128
175,3092,1333,1,139
176,2457,1331,1,131
177,3199,1331,1,148
178,2179,1304,1,130
179,2786,1304,1,128
180,2581,1271,1,125
181,2673,1267,1,147
182,2066,1172,1,145
183,3072,1165,1,126
184,2175,1148,1,138
185,3010,1129,1,127
186,2678,1108,1,129
187,2370,1055,1,143
188,2657,988,1,128
189,3141,974,1,138
190,2741,958,1,149
191,2057,948,1,132
192,2183,939,1,127
193,2676,901,1,139
194,2281,859,1,140
195,2418,858,1,130
196,2345,793,1,125
197,2158,758,1,125
198,2444,688,1,131
199,2327,524,1,146
