comp,bumber of nodes,global clustering coefficient,transitivity
1,23,0.5739130434782609,0.49586776859504134
2,3,1.0,1.0
3,2,0.0,0.0
4,11,0.5151515151515151,0.45
5,3,1.0,1.0
6,10,0.36666666666666664,0.45
7,4,0.5833333333333333,0.6
8,24,0.6849446849446849,0.6071964017991005
9,2,0.0,0.0
10,3,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,4,0.5833333333333334,0.6
14,2,0.0,0.0
15,3,1.0,1.0
16,2,0.0,0.0
17,2,0.0,0.0
18,5,0.8666666666666668,0.6
19,3,1.0,1.0
20,6,0.38888888888888884,0.42857142857142855
21,4,0.0,0.0
22,4,0.0,0.0
23,10,0.3333333333333333,0.375
24,2,0.0,0.0
25,7,0.5238095238095238,0.46153846153846156
26,2,0.0,0.0
