comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,7,0.7380952380952381,0.5714285714285714
3,3,1.0,1.0
4,3,0.0,0.0
5,2,0.0,0.0
6,4,0.5833333333333333,0.6
7,5,0.3333333333333333,0.42857142857142855
8,4,0.0,0.0
9,3,0.0,0.0
10,24,0.3305555555555555,0.45714285714285713
11,2,0.0,0.0
12,2,0.0,0.0
13,3,0.0,0.0
14,5,0.3333333333333333,0.42857142857142855
15,3,0.0,0.0
16,2,0.0,0.0
17,20,0.44000000000000006,0.4090909090909091
18,2,0.0,0.0
19,3,1.0,1.0
20,3,1.0,1.0
21,8,0.8416666666666666,0.7297297297297297
