comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,1.0,1.0
3,3,0.0,0.0
4,4,0.0,0.0
5,3,1.0,1.0
6,4,0.0,0.0
7,4,0.0,0.0
8,3,1.0,1.0
9,3,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,4,0.8333333333333333,0.75
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,3,0.0,0.0
23,4,0.5833333333333333,0.6
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,4,0.8333333333333333,0.75
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,4,0.5833333333333334,0.6
37,2,0.0,0.0
38,3,1.0,1.0
39,2,0.0,0.0
40,2,0.0,0.0
41,3,0.0,0.0
42,6,0.0,0.0
43,6,0.7777777777777777,0.6
44,8,0.0,0.0
45,3,0.0,0.0
46,2,0.0,0.0
47,4,0.5833333333333334,0.6
48,2,0.0,0.0
49,4,0.5833333333333333,0.6
50,2,0.0,0.0
51,3,1.0,1.0
52,3,0.0,0.0
53,4,0.0,0.0
54,15,0.31111111111111106,0.4411764705882353
55,2,0.0,0.0
56,2,0.0,0.0
57,3,0.0,0.0
58,3,0.0,0.0
59,5,0.6,0.5454545454545454
60,2,0.0,0.0
61,3,0.0,0.0
62,3,0.0,0.0
63,10,0.7533333333333334,0.65
64,3,1.0,1.0
65,3,1.0,1.0
66,2,0.0,0.0
67,3,1.0,1.0
68,4,0.8333333333333333,0.75
69,2,0.0,0.0
70,4,1.0,1.0
71,3,0.0,0.0
72,2,0.0,0.0
73,2,0.0,0.0
74,2,0.0,0.0
75,4,0.5833333333333334,0.6
76,2,0.0,0.0
77,3,1.0,1.0
78,2,0.0,0.0
79,4,0.0,0.0
80,2,0.0,0.0
81,2,0.0,0.0
82,2,0.0,0.0
83,2,0.0,0.0
84,2,0.0,0.0
85,2,0.0,0.0
86,2,0.0,0.0
87,5,0.0,0.0
88,4,0.5833333333333333,0.6
89,4,1.0,1.0
90,2,0.0,0.0
91,2,0.0,0.0
