comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,5,0.0,0.0
3,4,0.8333333333333333,0.75
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,3,1.0,1.0
8,2,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,3,0.0,0.0
12,5,0.6,0.5454545454545454
13,3,0.0,0.0
14,3,1.0,1.0
15,2,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,7,0.5714285714285714,0.5217391304347826
21,2,0.0,0.0
22,3,1.0,1.0
23,2,0.0,0.0
24,4,1.0,1.0
25,4,0.0,0.0
26,3,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,3,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,5,0.4666666666666666,0.5
36,2,0.0,0.0
37,2,0.0,0.0
38,3,0.0,0.0
39,2,0.0,0.0
40,3,1.0,1.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,3,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,3,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,3,0.0,0.0
57,3,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
