comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,2,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,7,0.5714285714285714,0.5294117647058824
8,4,0.0,0.0
9,2,0.0,0.0
10,6,0.4444444444444444,0.5454545454545454
11,3,1.0,1.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,3,0.0,0.0
21,2,0.0,0.0
22,4,0.8333333333333333,0.75
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,3,0.0,0.0
30,2,0.0,0.0
31,5,0.4666666666666667,0.5
32,2,0.0,0.0
33,2,0.0,0.0
34,3,0.0,0.0
35,3,1.0,1.0
36,3,0.0,0.0
37,3,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,3,1.0,1.0
41,10,0.3833333333333333,0.35294117647058826
42,7,0.4523809523809524,0.5294117647058824
43,3,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,4,0.8333333333333333,0.75
47,9,0.37037037037037035,0.4
48,9,0.18518518518518517,0.25
49,5,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,5,0.0,0.0
