comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.7,0.8
2,17,0.5858543417366946,0.6923076923076923
3,51,0.3812324929971988,0.49038461538461536
4,9,0.18518518518518517,0.25
5,26,0.5924908424908424,0.5966850828729282
6,6,0.7666666666666666,0.8823529411764706
7,4,0.0,0.0
8,11,0.6121212121212122,0.6
9,4,1.0,1.0
10,3,1.0,1.0
11,6,0.7777777777777777,0.6
12,5,0.8666666666666666,0.7894736842105263
13,5,0.3333333333333333,0.42857142857142855
14,3,1.0,1.0
15,2,0.0,0.0
16,4,1.0,1.0
17,3,1.0,1.0
18,2,0.0,0.0
19,3,1.0,1.0
20,2,0.0,0.0
21,2,0.0,0.0
