comp,bumber of nodes,global clustering coefficient,transitivity
1,26,0.38333333333333336,0.4177215189873418
2,20,0.5601190476190476,0.6219512195121951
3,4,1.0,1.0
4,40,0.39,0.47093023255813954
5,23,0.6265010351966873,0.5032258064516129
6,7,0.3333333333333333,0.375
7,20,0.6398809523809523,0.7149532710280374
8,22,0.4045454545454545,0.4186046511627907
9,7,0.2857142857142857,0.4
10,4,0.0,0.0
11,2,0.0,0.0
12,4,0.5833333333333333,0.6
13,5,0.8666666666666666,0.7894736842105263
14,9,0.7777777777777778,0.65625
15,3,1.0,1.0
16,7,0.23809523809523808,0.3333333333333333
17,3,1.0,1.0
18,2,0.0,0.0
19,2,0.0,0.0
20,5,0.5333333333333333,0.6
21,4,0.5833333333333333,0.6
22,2,0.0,0.0
23,2,0.0,0.0
24,6,0.5,0.5
25,3,0.0,0.0
26,2,0.0,0.0
27,5,0.0,0.0
28,4,0.8333333333333333,0.75
29,2,0.0,0.0
