comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,2,0.0,0.0
3,4,0.5833333333333333,0.6
4,2,0.0,0.0
5,2,0.0,0.0
6,7,0.5238095238095238,0.6818181818181818
7,5,0.5333333333333333,0.6
8,3,1.0,1.0
9,3,1.0,1.0
10,7,0.6666666666666666,0.6666666666666666
11,8,0.75,0.5454545454545454
12,2,0.0,0.0
13,4,0.8333333333333333,0.75
14,2,0.0,0.0
15,6,0.9,0.7142857142857143
16,3,0.0,0.0
17,3,0.0,0.0
18,4,0.5833333333333333,0.6
19,3,1.0,1.0
20,7,0.8285714285714285,0.7777777777777778
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,5,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,1.0,1.0
31,3,1.0,1.0
32,3,1.0,1.0
33,2,0.0,0.0
34,2,0.0,0.0
35,3,1.0,1.0
36,2,0.0,0.0
