comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.5833333333333334,0.6
2,12,0.5833333333333334,0.6428571428571429
3,6,0.5833333333333334,0.5294117647058824
4,39,0.56005291005291,0.5565610859728507
5,8,0.5416666666666666,0.5294117647058824
6,2,0.0,0.0
7,5,0.3333333333333333,0.42857142857142855
8,3,1.0,1.0
9,3,0.0,0.0
10,3,0.0,0.0
11,3,0.0,0.0
12,2,0.0,0.0
13,3,1.0,1.0
14,28,0.4202380952380952,0.6026200873362445
15,2,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,4,0.5833333333333333,0.6
19,2,0.0,0.0
20,8,0.625,0.6
21,5,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,4,0.0,0.0
25,2,0.0,0.0
26,7,0.5476190476190476,0.6521739130434783
27,3,0.0,0.0
28,4,0.0,0.0
29,2,0.0,0.0
30,3,1.0,1.0
31,3,1.0,1.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,6,0.5,0.5
36,2,0.0,0.0
37,4,0.8333333333333333,0.75
38,2,0.0,0.0
39,2,0.0,0.0
40,5,0.7,0.8
41,3,1.0,1.0
42,3,0.0,0.0
43,6,0.38888888888888884,0.42857142857142855
44,2,0.0,0.0
