cell,x,y,slice,radius
0,0,5775,0,0
1,1936,5626,1,129
2,2408,5610,1,145
3,1834,5587,1,135
4,2531,5586,1,143
5,2702,5580,1,148
6,2479,5535,1,134
7,1827,5530,1,133
8,2377,5504,1,140
9,2631,5499,1,133
10,1725,5491,1,133
11,2021,5463,1,135
12,2523,5421,1,131
13,1851,5396,1,142
14,2088,5379,1,144
15,2467,5374,1,138
16,1966,5371,1,141
17,2220,5362,1,126
18,2744,5352,1,125
19,3137,5312,1,127
20,2597,5307,1,139
21,3082,5290,1,138
22,2021,5217,1,134
23,1686,5210,1,150
24,3001,5209,1,143
25,1904,5167,1,127
26,2751,5113,1,150
27,2971,5099,1,137
28,2048,5089,1,136
29,2744,5070,1,126
30,3223,5010,1,131
31,3116,5006,1,140
32,2348,4936,1,146
33,3079,4899,1,146
34,2991,4878,1,141
35,3262,4863,1,126
36,3283,4860,1,148
37,2602,4731,1,125
38,2217,4722,1,130
39,2134,4673,1,135
40,2657,4650,1,132
41,2428,4647,1,145
42,2231,4643,1,136
43,3207,4597,1,141
44,2067,4569,1,133
45,1701,4565,1,127
46,2578,4543,1,133
47,3495,4546,1,128
48,1685,4541,1,126
49,2260,4525,1,141
50,3506,4497,1,128
51,1850,4477,1,150
52,3137,4454,1,137
53,2292,4393,1,125
54,3046,4379,1,147
55,3107,4362,1,131
56,3062,4295,1,142
57,1828,4261,1,139
58,2556,4261,1,135
59,1707,4249,1,132
60,2379,4224,1,143
61,2137,4148,1,128
62,3310,4111,1,149
63,2204,4069,1,127
64,1914,4066,1,134
65,1877,4055,1,130
66,3022,4053,1,125
67,2043,4033,1,131
68,3487,4025,1,147
69,2349,3989,1,129
70,2197,3945,1,142
71,3664,3901,1,130
72,3070,3897,1,132
73,3210,3818,1,143
74,1920,3787,1,143
75,1856,3745,1,140
76,2514,3718,1,132
77,3702,3650,1,138
78,3755,3630,1,150
79,2076,3617,1,128
80,3047,3603,1,126
81,2867,3590,1,142
82,3472,3490,1,129
83,2056,3453,1,135
84,3646,3416,1,131
85,2082,3392,1,139
86,3046,3386,1,132
87,3551,3382,1,125
88,2874,3375,1,138
89,2057,3355,1,132
90,3076,3348,1,146
91,2439,3342,1,140
92,2169,3325,1,150
93,3238,3296,1,149
94,2885,3282,1,125
95,2662,3116,1,136
96,1957,3113,1,130
97,3654,3061,1,147
98,3052,3060,1,127
99,2751,3051,1,147
100,2932,2978,1,144
101,2880,2904,1,130
102,3862,2889,1,129
103,2564,2825,1,144
104,2877,2809,1,144
105,2075,2784,1,129
106,3693,2761,1,141
107,2137,2742,1,130
108,2966,2738,1,126
109,3839,2727,1,138
110,2892,2707,1,138
111,3168,2676,1,144
112,2355,2666,1,137
113,3035,2650,1,137
114,3732,2608,1,134
115,3095,2543,1,125
116,3563,2506,1,134
117,2281,2464,1,143
118,2137,2426,1,135
119,3090,2405,1,149
120,3345,2358,1,125
121,2430,2338,1,125
122,3368,2326,1,130
123,3846,2308,1,131
124,2861,2268,1,145
125,3673,2265,1,147
126,3000,2180,1,131
127,2765,2161,1,144
128,3539,2160,1,135
129,2372,2131,1,133
130,3102,2107,1,128
131,3885,2095,1,128
132,2598,2074,1,136
133,3523,2075,1,144
134,2285,2051,1,144
135,3594,1953,1,132
136,3454,1852,1,139
137,3479,1808,1,128
138,2933,1743,1,143
139,2732,1733,1,147
140,3496,1711,1,136
141,3104,1707,1,125
142,3823,1696,1,147
143,3041,1674,1,139
144,3266,1512,1,134
145,3693,1430,1,132
146,3663,1425,1,130
147,3221,1423,1,138
148,3606,1422,1,135
149,2661,1373,1,131
150,3277,1341,1,135
151,3010,1339,1,126
152,2758,1320,1,130
153,3338,1281,1,143
154,3215,1276,1,126
155,2779,1124,1,150
156,3563,1107,1,134
157,2714,1097,1,142
158,2972,1044,1,142
159,3148,1007,1,144
160,3423,925,1,136
161,3112,804,1,138
162,1536,5283,3,143
163,1165,5210,3,133
164,1463,5152,3,126
165,1039,5091,3,129
166,1378,5007,3,131
167,1373,4957,3,130
168,986,4872,3,126
169,1229,4870,3,134
170,1019,4819,3,141
171,1427,4793,3,125
172,1511,4770,3,125
173,789,4697,3,134
174,1625,4660,3,149
175,1241,4611,3,147
176,706,4567,3,149
177,1362,4469,3,130
178,945,4443,3,130
179,842,4255,3,145
180,586,4226,3,150
181,833,4080,3,149
182,687,4049,3,149
183,498,3954,3,133
184,1652,3928,3,125
185,1308,3923,3,127
186,865,3869,3,145
187,941,3868,3,143
188,1016,3751,3,144
189,1212,3691,3,148
190,1606,3666,3,130
191,906,3614,3,127
192,746,3575,3,144
193,1564,3547,3,131
194,1380,3546,3,131
195,1592,3543,3,150
196,1065,3533,3,143
197,1153,3521,3,142
198,1647,3503,3,132
199,1010,3498,3,125
200,1352,3471,3,136
201,1732,3472,3,145
202,860,3464,3,134
203,699,3395,3,130
204,431,3363,3,131
205,1284,3360,3,138
206,771,3350,3,126
207,1003,3337,3,137
208,543,3302,3,129
209,854,3298,3,149
210,271,3264,3,144
211,1064,3243,3,127
212,1234,3231,3,127
213,1129,3106,3,146
214,1733,3099,3,134
215,806,3015,3,128
216,1000,2978,3,138
217,603,2958,3,127
218,1750,2882,3,130
219,655,2874,3,128
220,780,2860,3,125
221,697,2838,3,131
222,1192,2755,3,147
223,396,2713,3,149
224,1733,2674,3,149
225,1932,2672,3,145
226,862,2660,3,139
227,1926,2654,3,144
228,353,2631,3,143
229,29,2601,3,125
230,1745,2602,3,127
231,1366,2517,3,141
232,42,2490,3,149
233,351,2428,3,145
234,1140,2357,3,136
235,1804,2327,3,139
236,1122,2259,3,138
237,295,2224,3,134
238,516,2199,3,141
239,1174,2183,3,148
240,1430,2153,3,150
241,2033,2136,3,148
242,2142,2033,3,148
243,968,2023,3,134
244,1558,1998,3,131
245,150,1985,3,137
246,254,1979,3,148
247,711,1979,3,140
248,1392,1977,3,128
249,818,1966,3,132
250,1234,1953,3,147
251,919,1927,3,140
252,1121,1834,3,133
253,322,1809,3,132
254,1094,1769,3,133
255,2079,1768,3,138
256,1824,1719,3,131
257,2276,1690,3,139
258,862,1652,3,127
259,867,1617,3,128
260,1575,1621,3,125
261,1535,1613,3,125
262,2115,1612,3,149
263,468,1593,3,140
264,1745,1574,3,147
265,454,1569,3,130
266,1062,1562,3,145
267,2113,1515,3,140
268,1018,1491,3,126
269,670,1486,3,145
270,2245,1427,3,134
271,1171,1344,3,148
272,1299,1347,3,138
273,899,1290,3,126
274,493,1281,3,148
275,1518,1223,3,150
276,2517,1203,3,134
277,1184,1120,3,146
278,2582,1095,3,138
279,1693,1081,3,141
280,1078,1079,3,150
281,2055,1005,3,141
282,1209,958,3,127
283,1948,922,3,145
284,1270,889,3,135
285,845,844,3,132
286,2753,845,3,139
287,2020,820,3,148
288,2736,752,3,135
289,2192,735,3,135
290,2516,707,3,140
291,2210,670,3,143
292,1458,628,3,129
293,2496,632,3,150
294,1300,606,3,130
295,2901,585,3,143
296,2966,581,3,137
297,1899,553,3,132
298,2592,516,3,135
299,2019,493,3,146
300,2344,488,3,135
301,2522,489,3,134
302,1356,469,3,146
303,2212,466,3,129
304,2965,450,3,134
305,2697,420,3,142
306,1771,412,3,140
307,2601,399,3,147
308,2517,395,3,129
309,2183,362,3,129
