comp,bumber of nodes,global clustering coefficient,transitivity
1,307,0.5894401834141249,0.5799284984678243
2,2,0.0,0.0
3,12,0.18055555555555558,0.2727272727272727
4,2,0.0,0.0
5,9,0.6814814814814815,0.6666666666666666
6,2,0.0,0.0
7,2,0.0,0.0
