comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.5833333333333333,0.6
2,5,0.6,0.5454545454545454
3,2,0.0,0.0
4,3,0.0,0.0
5,2,0.0,0.0
6,8,0.6666666666666666,0.6521739130434783
7,2,0.0,0.0
8,8,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,6,0.38888888888888884,0.42857142857142855
12,7,0.3333333333333333,0.42857142857142855
13,2,0.0,0.0
14,4,0.5833333333333333,0.6
15,3,1.0,1.0
16,3,0.0,0.0
17,4,0.0,0.0
18,5,0.0,0.0
19,3,0.0,0.0
20,3,1.0,1.0
21,3,1.0,1.0
22,2,0.0,0.0
23,5,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,4,0.0,0.0
27,3,1.0,1.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,1.0,1.0
31,5,0.0,0.0
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,4,0.5833333333333333,0.6
36,2,0.0,0.0
37,3,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,3,0.0,0.0
42,2,0.0,0.0
43,3,0.0,0.0
44,2,0.0,0.0
45,4,1.0,1.0
46,3,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
