comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.0,0.0
2,2,0.0,0.0
3,7,0.0,0.0
4,4,0.0,0.0
5,2,0.0,0.0
6,3,1.0,1.0
7,13,0.3974358974358974,0.36585365853658536
8,3,0.0,0.0
9,4,0.0,0.0
10,3,0.0,0.0
11,4,1.0,1.0
12,4,0.8333333333333333,0.75
13,3,0.0,0.0
14,7,0.38095238095238093,0.5
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,3,1.0,1.0
21,3,1.0,1.0
22,3,0.0,0.0
23,4,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,4,1.0,1.0
29,2,0.0,0.0
30,2,0.0,0.0
31,3,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
