cell,x,y,slice,radius
0,0,5673,0,0
1,2513,5455,3,138
2,3018,5440,3,127
3,3232,5335,3,129
4,3265,5314,3,125
5,3287,5278,3,145
6,3127,5253,3,141
7,3327,5233,3,150
8,3367,5191,3,127
9,3129,5181,3,145
10,2712,5138,3,150
11,3154,5123,3,131
12,2524,5117,3,148
13,3502,5117,3,130
14,2732,5077,3,128
15,2902,5078,3,143
16,2666,5047,3,134
17,2684,5044,3,139
18,2836,5041,3,149
19,2537,5015,3,128
20,2669,4980,3,129
21,2677,4943,3,126
22,3576,4871,3,131
23,3466,4856,3,144
24,3810,4733,3,125
25,2678,4666,3,145
26,3125,4670,3,136
27,3301,4655,3,133
28,3831,4654,3,136
29,2642,4627,3,148
30,3268,4603,3,135
31,2762,4598,3,147
32,3507,4574,3,138
33,2883,4572,3,129
34,3358,4569,3,138
35,2551,4557,3,135
36,3042,4486,3,142
37,3821,4413,3,126
38,4092,4333,3,135
39,3219,4309,3,150
40,2536,4284,3,140
41,3873,4277,3,145
42,3955,4270,3,134
43,2552,4215,3,147
44,3238,4173,3,135
45,2698,4168,3,143
46,2610,4152,3,137
47,3076,4131,3,131
48,2751,4039,3,149
49,3107,4038,3,139
50,2736,4006,3,126
51,4011,3935,3,142
52,2547,3932,3,132
53,2877,3920,3,149
54,2922,3917,3,126
55,4290,3674,3,129
56,3441,3671,3,142
57,2420,3670,3,146
58,3437,3567,3,140
59,3545,3549,3,144
60,2585,3464,3,137
61,3939,3395,3,144
62,2475,3354,3,133
63,2483,3334,3,148
64,3146,3321,3,136
65,2667,3308,3,127
66,4114,3258,3,132
67,3832,3255,3,137
68,2965,3200,3,127
69,2961,3181,3,142
70,2772,3179,3,136
71,3874,3127,3,146
72,2554,3126,3,129
73,2524,3108,3,132
74,3240,3066,3,138
75,4026,2933,3,127
76,3571,2873,3,130
77,2672,2869,3,143
78,2633,2869,3,127
79,2658,2831,3,142
80,3238,2831,3,130
81,2856,2802,3,130
82,3262,2765,3,136
83,2535,2732,3,146
84,2338,2645,3,141
85,3753,2637,3,128
86,2828,2579,3,145
87,3815,2491,3,132
88,3102,2486,3,126
89,2846,2471,3,129
90,2739,2432,3,143
91,2235,2402,3,127
92,2077,2377,3,134
93,3045,2160,3,134
94,3295,2115,3,145
95,2347,1979,3,137
96,2358,1937,3,128
97,2587,1837,3,137
98,2118,1712,3,142
99,2240,1671,3,142
100,2080,1653,3,139
101,2170,1538,3,132
102,1716,1455,3,150
103,1975,1254,3,136
104,1877,1211,3,141
105,1863,1162,3,135
106,2144,1104,3,147
107,2322,1085,3,145
