cell,x,y,slice,radius
0,0,5080,0,0
1,1750,5014,3,134
2,1790,4953,3,141
3,1305,4818,3,138
4,1791,4799,3,129
5,1298,4757,3,145
6,1734,4741,3,128
7,1361,4731,3,141
8,1001,4723,3,142
9,1750,4718,3,144
10,1218,4717,3,132
11,1745,4671,3,144
12,1286,4638,3,144
13,1188,4632,3,125
14,1811,4631,3,147
15,1131,4630,3,130
16,1755,4615,3,141
17,1719,4607,3,149
18,1562,4602,3,139
19,1392,4509,3,143
20,1440,4505,3,133
21,708,4482,3,138
22,979,4476,3,148
23,811,4462,3,145
24,1324,4453,3,143
25,1677,4419,3,149
26,1409,4413,3,132
27,1720,4396,3,130
28,1705,4335,3,145
29,1275,4327,3,136
30,1282,4301,3,136
31,861,4249,3,130
32,1056,4210,3,127
33,1473,4180,3,139
34,1725,4172,3,138
35,1082,4156,3,135
36,1169,4152,3,127
37,1019,4116,3,138
38,799,4089,3,130
39,907,4077,3,150
40,1236,4051,3,126
41,1114,4016,3,126
42,1713,4011,3,145
43,1498,3938,3,135
44,1627,3937,3,129
45,1506,3921,3,131
46,1377,3919,3,126
47,800,3912,3,134
48,1686,3866,3,132
49,1292,3837,3,136
50,425,3822,3,147
51,1129,3820,3,140
52,892,3812,3,137
53,1387,3803,3,138
54,267,3776,3,126
55,840,3734,3,144
56,912,3733,3,147
57,1596,3727,3,130
58,591,3715,3,146
59,1249,3714,3,148
60,161,3703,3,143
61,812,3700,3,148
62,902,3699,3,139
63,370,3695,3,143
64,774,3663,3,130
65,530,3626,3,125
66,255,3598,3,144
67,533,3582,3,133
68,1669,3581,3,148
69,974,3545,3,146
70,93,3524,3,147
71,1334,3518,3,141
72,1424,3501,3,150
73,1660,3499,3,150
74,1315,3449,3,128
75,1284,3429,3,132
76,434,3402,3,148
77,1482,3401,3,129
78,1442,3345,3,140
79,610,3342,3,127
80,770,3341,3,147
81,1105,3297,3,146
82,789,3292,3,141
83,264,3192,3,145
84,419,3145,3,143
85,531,3072,3,128
86,486,3063,3,137
87,551,3050,3,137
88,1065,3036,3,147
89,743,3014,3,148
90,1500,3005,3,144
91,989,2995,3,127
92,1536,2967,3,133
93,131,2965,3,132
94,526,2956,3,141
95,560,2891,3,139
96,1036,2888,3,129
97,457,2859,3,150
98,896,2857,3,144
99,377,2853,3,143
100,775,2803,3,139
101,112,2780,3,150
102,1488,2781,3,148
103,1177,2710,3,134
104,690,2688,3,150
105,498,2673,3,128
106,1007,2649,3,135
107,218,2628,3,140
108,1486,2605,3,136
109,363,2577,3,135
110,674,2571,3,147
111,159,2561,3,147
112,877,2534,3,147
113,1061,2505,3,142
114,1520,2470,3,148
115,801,2447,3,139
116,669,2438,3,134
117,1192,2393,3,143
118,807,2353,3,134
119,464,2260,3,137
120,1475,2232,3,135
121,1653,2234,3,141
122,802,2211,3,131
123,1044,2207,3,145
124,1650,2178,3,148
125,1045,2098,3,128
126,1174,2092,3,128
127,605,2078,3,138
128,726,2079,3,132
129,1761,2071,3,137
130,349,2063,3,144
131,1449,2015,3,127
132,918,1992,3,133
133,1479,1983,3,129
134,1032,1978,3,148
135,595,1954,3,137
136,725,1951,3,132
137,926,1827,3,144
138,1622,1822,3,125
139,1703,1733,3,138
140,535,1721,3,126
141,759,1712,3,137
142,1370,1673,3,131
143,1828,1642,3,130
144,908,1637,3,126
145,1167,1596,3,138
146,721,1545,3,127
147,841,1518,3,130
148,1114,1506,3,126
149,1152,1487,3,135
150,1136,1480,3,129
151,1930,1477,3,127
152,1579,1475,3,141
153,1599,1462,3,133
154,1341,1449,3,126
155,1217,1438,3,147
156,1368,1429,3,127
157,1102,1362,3,143
158,984,1247,3,146
159,1422,1234,3,131
160,835,1227,3,131
161,2040,1185,3,135
162,1357,1182,3,130
163,1188,1024,3,134
164,1283,1021,3,138
165,1865,1016,3,138
166,1952,1004,3,137
167,915,996,3,136
168,1874,983,3,135
169,975,952,3,132
170,2157,938,3,141
171,1012,887,3,147
172,1777,843,3,129
173,2091,839,3,133
174,1593,819,3,130
175,1335,811,3,126
176,1961,800,3,145
177,1061,783,3,143
178,1415,773,3,132
179,1660,768,3,134
180,1217,715,3,128
181,1369,701,3,126
182,1932,697,3,128
183,973,667,3,131
184,1691,607,3,143
185,1322,603,3,142
186,1769,600,3,142
187,1579,574,3,148
