comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.5833333333333333,0.6
2,3,0.0,0.0
3,8,0.20833333333333331,0.3
4,2,0.0,0.0
5,3,1.0,1.0
6,14,0.39727891156462586,0.5675675675675675
7,23,0.7244306418219463,0.6923076923076923
8,5,0.8666666666666666,0.6
9,6,0.38888888888888884,0.46153846153846156
10,4,0.8333333333333333,0.75
11,10,0.55,0.6153846153846154
12,11,0.5991341991341991,0.7578947368421053
13,29,0.4264367816091954,0.4473684210526316
14,3,0.0,0.0
15,3,1.0,1.0
16,20,0.5816666666666668,0.6556291390728477
17,2,0.0,0.0
18,2,0.0,0.0
19,6,0.6666666666666666,0.7777777777777778
20,3,1.0,1.0
21,5,0.8,0.6
22,3,1.0,1.0
23,7,0.42857142857142855,0.631578947368421
24,3,1.0,1.0
25,5,0.3333333333333333,0.42857142857142855
26,7,0.21428571428571427,0.2727272727272727
27,2,0.0,0.0
28,2,0.0,0.0
29,7,0.23809523809523808,0.3333333333333333
30,10,0.58,0.7
31,3,1.0,1.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,3,0.0,0.0
36,2,0.0,0.0
37,3,1.0,1.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
