cell,x,y,slice,radius
0,0,5595,0,0
1,2712,5430,1,143
2,2367,5417,1,140
3,2081,5357,1,133
4,2112,5325,1,134
5,1851,5321,1,149
6,2511,5315,1,136
7,2802,5284,1,127
8,3050,5282,1,130
9,2502,5240,1,129
10,2410,5228,1,129
11,3171,5229,1,135
12,2754,5215,1,139
13,1881,5158,1,143
14,2693,5077,1,134
15,2657,5051,1,136
16,1847,5046,1,126
17,1574,5034,1,126
18,1981,4992,1,127
19,1851,4978,1,126
20,2266,4950,1,130
21,2999,4947,1,136
22,3155,4929,1,143
23,3236,4907,1,137
24,1681,4880,1,135
25,2327,4879,1,143
26,2906,4820,1,144
27,2080,4789,1,150
28,3217,4788,1,148
29,2167,4761,1,144
30,2984,4693,1,139
31,1727,4685,1,131
32,1754,4671,1,149
33,2693,4668,1,142
34,2672,4661,1,126
35,2416,4632,1,147
36,2743,4621,1,136
37,2891,4612,1,149
38,1803,4611,1,128
39,1914,4592,1,141
40,3205,4559,1,143
41,2515,4555,1,135
42,2923,4551,1,146
43,2572,4537,1,150
44,3516,4537,1,131
45,3098,4500,1,128
46,2470,4488,1,147
47,2797,4483,1,148
48,3335,4480,1,133
49,2227,4460,1,139
50,2788,4448,1,147
51,2141,4414,1,144
52,1786,4405,1,137
53,2449,4378,1,129
54,2465,4349,1,144
55,2063,4347,1,127
56,2257,4330,1,145
57,2966,4289,1,138
58,3305,4224,1,137
59,2812,4220,1,126
60,3278,4201,1,125
61,2635,4184,1,134
62,2360,4180,1,142
63,2138,4150,1,136
64,3302,4129,1,135
65,3102,4118,1,143
66,2532,4116,1,136
67,3372,4095,1,149
68,2527,4095,1,147
69,2379,4093,1,128
70,1821,4077,1,137
71,2924,4064,1,138
72,2452,4046,1,134
73,1977,3998,1,133
74,2312,3988,1,145
75,2149,3974,1,150
76,3292,3965,1,150
77,2516,3950,1,142
78,2097,3884,1,134
79,2164,3820,1,144
80,2011,3814,1,138
81,2094,3778,1,131
82,2594,3769,1,148
83,2453,3763,1,132
84,3487,3751,1,149
85,3001,3723,1,126
86,2524,3723,1,133
87,2005,3717,1,142
88,2833,3668,1,136
89,2226,3658,1,131
90,2662,3628,1,147
91,3411,3592,1,131
92,3479,3582,1,147
93,2127,3567,1,134
94,3454,3562,1,143
95,2022,3552,1,134
96,1846,3541,1,131
97,3683,3486,1,137
98,2806,3456,1,141
99,2889,3400,1,141
100,2315,3373,1,139
101,2645,3337,1,143
102,3001,3314,1,147
103,2906,3159,1,143
104,2820,3110,1,149
105,3157,3077,1,136
106,2196,3068,1,127
107,3287,3042,1,143
108,2385,3035,1,142
109,2030,3025,1,146
110,2678,3028,1,137
111,2661,3019,1,147
112,2772,2981,1,135
113,2859,2979,1,135
114,3489,2921,1,145
115,3283,2909,1,125
116,3208,2893,1,150
117,3408,2884,1,138
118,3322,2861,1,145
119,2601,2816,1,140
120,2916,2735,1,132
121,3295,2710,1,128
122,2844,2665,1,139
123,3545,2600,1,130
124,2381,2572,1,139
125,2546,2571,1,140
126,2351,2518,1,149
127,2615,2507,1,135
128,3861,2493,1,131
129,2594,2481,1,128
130,2886,2417,1,135
131,3263,2351,1,134
132,2483,2268,1,128
133,2559,2160,1,130
134,2986,2038,1,141
135,2919,1999,1,141
136,3053,1952,1,129
137,2710,1909,1,148
