comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,3,1.0,1.0
3,3,1.0,1.0
4,3,1.0,1.0
5,7,0.7142857142857143,0.7674418604651163
6,3,1.0,1.0
7,3,0.0,0.0
8,7,0.7142857142857143,0.6
9,2,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,6,0.4444444444444444,0.5454545454545454
16,3,0.0,0.0
17,11,0.3939393939393939,0.42857142857142855
18,12,0.575,0.625
19,2,0.0,0.0
20,3,0.0,0.0
21,7,0.38095238095238093,0.5
22,3,1.0,1.0
23,3,1.0,1.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,4,0.0,0.0
28,3,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,3,0.0,0.0
32,3,1.0,1.0
33,2,0.0,0.0
34,2,0.0,0.0
35,5,0.3333333333333333,0.42857142857142855
36,5,0.4666666666666666,0.5
37,3,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,5,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,3,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,4,0.5833333333333333,0.6
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
