comp,bumber of nodes,global clustering coefficient,transitivity
1,15,0.6111111111111112,0.5409836065573771
2,18,0.47962962962962963,0.4117647058823529
3,29,0.5689655172413793,0.6081081081081081
4,11,0.2727272727272727,0.35294117647058826
5,5,0.9,0.875
6,2,0.0,0.0
7,2,0.0,0.0
8,8,0.49999999999999994,0.5
9,12,0.5694444444444443,0.4838709677419355
10,15,0.5422222222222222,0.5416666666666666
11,13,0.6736263736263736,0.6055045871559633
12,3,1.0,1.0
13,3,1.0,1.0
14,3,1.0,1.0
15,18,0.7007936507936507,0.72
16,10,0.75,0.6575342465753424
17,17,0.39383753501400554,0.5789473684210527
18,6,0.5833333333333334,0.5294117647058824
19,4,0.0,0.0
20,4,0.0,0.0
21,3,1.0,1.0
22,7,0.5714285714285714,0.46153846153846156
23,2,0.0,0.0
24,4,0.5833333333333334,0.6
25,2,0.0,0.0
26,3,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
