cell,x,y,slice,radius
0,0,5673,0,0
1,554,1766,2,150
2,422,1745,2,136
3,988,1739,2,131
4,635,1620,2,147
5,487,1610,2,149
6,141,1607,2,150
7,495,1503,2,143
8,273,1490,2,130
9,621,1456,2,132
10,187,1361,2,140
11,894,1351,2,133
12,1468,1294,2,150
13,378,1270,2,136
14,621,1259,2,141
15,1062,1217,2,138
16,107,1201,2,138
17,1640,1157,2,149
18,890,1113,2,131
19,289,1065,2,148
20,1087,1035,2,149
21,318,970,2,139
22,980,959,2,133
23,1993,953,2,130
24,1126,928,2,150
25,450,907,2,147
26,620,903,2,128
27,208,895,2,149
28,756,889,2,148
29,254,867,2,128
30,915,830,2,137
31,375,814,2,138
32,195,791,2,150
33,291,783,2,141
34,856,768,2,146
35,763,748,2,130
36,1421,745,2,126
37,1911,688,2,136
38,437,680,2,150
39,828,674,2,133
40,568,667,2,138
41,2127,655,2,146
42,2247,656,2,126
43,623,624,2,149
44,439,603,2,147
45,313,589,2,141
46,878,557,2,130
47,737,518,2,144
48,1177,492,2,144
49,1265,491,2,133
50,1295,448,2,145
51,1208,399,2,142
52,1073,392,2,139
53,774,393,2,139
54,951,368,2,139
55,622,329,2,127
56,1365,302,2,146
57,1232,214,2,142
58,815,197,2,142
59,1285,156,2,148
60,1465,100,2,136
61,1144,38,2,146
62,1305,10,2,127
63,1194,0,2,136
