comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,15,0.5387301587301588,0.4752475247524752
3,3,1.0,1.0
4,2,0.0,0.0
5,3,1.0,1.0
6,3,0.0,0.0
7,3,0.0,0.0
8,3,0.0,0.0
9,3,0.0,0.0
10,2,0.0,0.0
11,6,0.7777777777777777,0.6
12,4,0.0,0.0
13,2,0.0,0.0
14,5,0.8666666666666666,0.7894736842105263
15,3,1.0,1.0
16,8,0.5416666666666666,0.5294117647058824
17,2,0.0,0.0
18,3,1.0,1.0
19,3,1.0,1.0
20,4,1.0,1.0
21,7,0.23809523809523808,0.3333333333333333
22,2,0.0,0.0
23,5,0.7666666666666666,0.6428571428571429
24,3,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,4,0.5833333333333334,0.6
28,2,0.0,0.0
29,7,0.23809523809523808,0.3333333333333333
30,2,0.0,0.0
31,3,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,3,0.0,0.0
35,5,0.5333333333333333,0.6
36,2,0.0,0.0
37,4,0.5833333333333334,0.6
38,2,0.0,0.0
39,3,0.0,0.0
40,2,0.0,0.0
41,3,1.0,1.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,6,0.6388888888888888,0.6818181818181818
48,2,0.0,0.0
49,3,1.0,1.0
50,2,0.0,0.0
51,2,0.0,0.0
52,4,0.0,0.0
53,2,0.0,0.0
54,4,0.0,0.0
