comp,bumber of nodes,global clustering coefficient,transitivity
1,596,0.5604182636900757,0.5690525135488693
2,3,1.0,1.0
3,3,1.0,1.0
4,3,1.0,1.0
5,10,0.65,0.7058823529411765
