comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,13,0.5256410256410257,0.4838709677419355
3,2,0.0,0.0
4,6,0.5833333333333334,0.75
5,5,0.3333333333333333,0.42857142857142855
6,3,0.0,0.0
7,2,0.0,0.0
8,3,1.0,1.0
9,28,0.31190476190476196,0.4827586206896552
10,3,0.0,0.0
11,7,0.3095238095238095,0.2727272727272727
12,8,0.3333333333333333,0.42857142857142855
13,5,0.9,0.875
14,3,0.0,0.0
15,4,0.0,0.0
16,24,0.5180555555555556,0.4878048780487805
17,3,1.0,1.0
18,2,0.0,0.0
19,2,0.0,0.0
20,3,0.0,0.0
21,5,0.9,0.875
22,4,0.8333333333333333,0.75
23,6,0.9,0.8461538461538461
24,9,0.7764550264550265,0.6923076923076923
25,2,0.0,0.0
