cell,x,y,slice,radius
0,0,4903,0,0
1,2723,4831,3,146
2,3071,4712,3,141
3,2629,4690,3,146
4,2694,4631,3,137
5,3332,4582,3,129
6,2917,4556,3,135
7,2772,4555,3,125
8,3289,4353,3,144
9,3463,4225,3,150
10,3796,4152,3,127
11,3623,4136,3,143
12,2609,4107,3,134
13,3902,4065,3,138
14,3041,4050,3,127
15,3528,3972,3,144
16,3260,3948,3,143
17,2948,3948,3,134
18,3445,3912,3,137
19,3746,3907,3,131
20,4142,3807,3,135
21,3898,3808,3,146
22,3798,3791,3,144
23,2575,3794,3,144
24,3333,3782,3,130
25,3690,3686,3,143
26,3727,3646,3,149
27,2955,3643,3,132
28,3959,3593,3,150
29,3741,3580,3,128
30,4006,3565,3,129
31,2572,3541,3,135
32,2934,3532,3,127
33,3168,3457,3,143
34,2752,3448,3,143
35,2904,3251,3,132
36,3397,3249,3,137
37,3589,3220,3,139
38,3701,3188,3,131
39,3716,3162,3,136
40,2667,3128,3,139
41,4027,3119,3,138
42,2836,3057,3,134
43,4184,3050,3,145
44,2668,3026,3,139
45,3429,3010,3,127
46,2613,3006,3,129
47,4313,3002,3,135
48,2670,2988,3,128
49,3482,2987,3,146
50,3196,2959,3,127
51,3356,2934,3,138
52,4016,2903,3,134
53,3844,2854,3,135
54,4253,2844,3,150
55,3493,2793,3,127
56,3987,2784,3,147
57,2793,2748,3,139
58,3166,2744,3,132
59,3785,2668,3,142
60,3281,2637,3,144
61,3106,2621,3,126
62,2339,2606,3,130
63,2609,2589,3,140
64,2832,2525,3,132
65,2653,2499,3,148
66,2546,2462,3,142
67,3911,2453,3,144
68,3962,2332,3,140
69,2777,2269,3,138
70,2839,2122,3,127
71,3681,2100,3,133
72,3306,2078,3,146
73,2932,2056,3,127
74,3684,1859,3,126
75,2705,1847,3,149
76,1996,1835,3,146
77,2826,1816,3,141
78,2410,1691,3,150
79,3245,1681,3,133
80,2318,1673,3,137
81,2850,1650,3,150
82,3198,1645,3,125
83,2144,1647,3,134
84,2239,1578,3,141
85,2153,1568,3,128
86,2845,1555,3,125
87,2422,1494,3,135
88,1755,1464,3,133
89,3046,1364,3,135
90,1661,1335,3,138
91,2940,1267,3,131
92,2687,1205,3,125
93,1964,1202,3,138
94,1804,1197,3,149
95,1830,1109,3,137
96,1887,1103,3,144
97,2303,1077,3,128
98,2627,1074,3,134
99,2395,1037,3,136
100,2486,1018,3,145
101,1946,981,3,148
102,2365,931,3,135
103,2641,858,3,128
104,2120,779,3,136
105,2500,764,3,137
106,2312,534,3,139
107,2329,505,3,139
