comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,20,0.5176190476190476,0.4897959183673469
3,2,0.0,0.0
4,4,0.5833333333333333,0.6
5,7,0.0,0.0
6,7,0.0,0.0
7,2,0.0,0.0
8,3,1.0,1.0
9,2,0.0,0.0
10,2,0.0,0.0
11,3,0.0,0.0
12,4,0.5833333333333334,0.6
13,4,0.8333333333333333,0.75
14,4,0.8333333333333333,0.75
15,9,0.3888888888888889,0.631578947368421
16,2,0.0,0.0
17,2,0.0,0.0
18,6,0.0,0.0
19,3,1.0,1.0
20,2,0.0,0.0
21,4,0.5833333333333334,0.6
22,7,0.8285714285714285,0.6923076923076923
23,2,0.0,0.0
24,3,0.0,0.0
25,2,0.0,0.0
26,3,0.0,0.0
27,3,1.0,1.0
28,2,0.0,0.0
29,2,0.0,0.0
