comp,bumber of nodes,global clustering coefficient,transitivity
1,12,0.6940476190476191,0.5652173913043478
2,78,0.5269230769230768,0.5847457627118644
3,9,0.6074074074074074,0.4838709677419355
4,2,0.0,0.0
5,10,0.75,0.65625
