cell,x,y,slice,radius
0,0,4920,0,0
1,1302,4752,1,127
2,1889,4658,1,147
3,1098,4642,1,130
4,1394,4622,1,146
5,1760,4610,1,126
6,1132,4599,1,144
7,1379,4591,1,140
8,1509,4592,1,127
9,1027,4585,1,142
10,1165,4495,1,128
11,1369,4469,1,138
12,1246,4446,1,148
13,1918,4431,1,131
14,1908,4396,1,134
15,1888,4333,1,144
16,1453,4324,1,128
17,950,4300,1,142
18,1355,4243,1,132
19,1088,4199,1,127
20,760,4181,1,149
21,1710,4166,1,135
22,662,4135,1,136
23,1787,4092,1,145
24,1159,4055,1,130
25,1727,4018,1,134
26,849,3967,1,128
27,1918,3948,1,144
28,910,3934,1,133
29,1789,3883,1,126
30,1286,3877,1,146
31,1159,3870,1,140
32,465,3864,1,127
33,1120,3826,1,134
34,1848,3815,1,140
35,1026,3802,1,125
36,1370,3790,1,127
37,1161,3748,1,129
38,1913,3741,1,141
39,1855,3696,1,129
40,682,3672,1,128
41,1495,3654,1,146
42,1561,3597,1,145
43,1212,3583,1,133
44,1360,3530,1,141
45,1806,3504,1,148
46,1444,3500,1,147
47,1507,3493,1,141
48,547,3481,1,135
49,864,3467,1,148
50,1446,3434,1,138
51,1696,3425,1,133
52,346,3412,1,135
53,848,3352,1,147
54,559,3342,1,147
55,1717,3312,1,129
56,917,3316,1,132
57,671,3294,1,134
58,1856,3262,1,128
59,1282,3222,1,132
60,1352,3206,1,147
61,1770,3203,1,135
62,563,3178,1,143
63,1147,3165,1,146
64,1825,3156,1,132
65,1349,3141,1,127
66,1202,3140,1,143
67,1718,3114,1,148
68,192,3098,1,137
69,1470,3059,1,138
70,960,3003,1,131
71,1149,2994,1,134
72,1792,2934,1,142
73,1119,2914,1,148
74,917,2899,1,129
75,1721,2838,1,129
76,1383,2830,1,140
77,1202,2795,1,142
78,1179,2743,1,140
79,356,2744,1,142
80,775,2738,1,135
81,1278,2641,1,148
82,1592,2613,1,125
83,1020,2567,1,145
84,971,2553,1,141
85,645,2517,1,136
86,1033,2505,1,129
87,1296,2436,1,127
88,1581,2420,1,145
89,1525,2417,1,133
90,681,2406,1,141
91,1077,2377,1,147
92,934,2372,1,146
93,319,2261,1,125
94,1137,2243,1,136
95,1440,2189,1,133
96,921,2140,1,140
97,711,2102,1,136
98,510,2012,1,126
99,770,1942,1,144
100,376,1913,1,134
101,1297,1889,1,130
102,1124,1876,1,132
103,1185,1860,1,144
104,412,1809,1,127
105,295,1787,1,137
106,809,1738,1,132
107,463,1690,1,135
108,1262,1630,1,131
109,1174,1627,1,128
110,893,1543,1,139
111,1220,1502,1,126
112,1087,1272,1,138
113,1190,1266,1,149
114,1061,1263,1,143
115,1035,1262,1,145
